location,section,level / floor,trade,state,start_date,complete_date,capture_date
Zone 2-USS Yard-Module13,,,Concrete Formwork,complete,,,2025/08/01
Zone 2-USS Yard-Module13,,,Concrete Pour,complete,,,2025/08/01
Zone 2-USS Yard-Module13,,,Concrete Rebar,complete,,,2025/08/01
Zone 2-USS Yard-Module13,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 2-USS Yard-Module13,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/01
Zone 2-USS Yard-Module12,,,Backfill,complete,,,2025/08/01
Zone 2-USS Yard-Module12,,,Concrete Formwork,complete,,,2025/08/01
Zone 2-USS Yard-Module12,,,Concrete Pour,complete,,,2025/08/01
Zone 2-USS Yard-Module12,,,Concrete Rebar,complete,,,2025/08/01
Zone 2-USS Yard-Module12,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 2-USS Yard-Module12,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/01
Zone 2-USS Yard-Module11,,,Backfill,complete,,,2025/08/01
Zone 2-USS Yard-Module11,,,Concrete Formwork,complete,,,2025/08/01
Zone 2-USS Yard-Module11,,,Concrete Pour,complete,,,2025/08/01
Zone 2-USS Yard-Module11,,,Concrete Rebar,complete,,,2025/08/01
Zone 2-USS Yard-Module11,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 2-USS Yard-Module11,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/01
Zone 2-USS Yard-Module10,,,Backfill,complete,,,2025/08/01
Zone 2-USS Yard-Module10,,,Concrete Formwork,complete,,,2025/08/01
Zone 2-USS Yard-Module10,,,Concrete Pour,complete,,,2025/08/01
Zone 2-USS Yard-Module10,,,Concrete Rebar,complete,,,2025/08/01
Zone 2-USS Yard-Module10,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 2-USS Yard-Module10,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/01
Zone 2-USS Yard-Module9,,,Backfill,complete,,,2025/08/01
Zone 2-USS Yard-Module9,,,Concrete Formwork,complete,,,2025/08/01
Zone 2-USS Yard-Module9,,,Concrete Pour,complete,,,2025/08/01
Zone 2-USS Yard-Module9,,,Concrete Rebar,complete,,,2025/08/01
Zone 2-USS Yard-Module9,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 2-USS Yard-Module9,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/01
Zone 2-USS Yard-Module8,,,Backfill,complete,,,2025/08/01
Zone 2-USS Yard-Module8,,,Concrete Formwork,complete,,,2025/08/01
Zone 2-USS Yard-Module8,,,Concrete Pour,complete,,,2025/08/01
Zone 2-USS Yard-Module8,,,Concrete Rebar,complete,,,2025/08/01
Zone 2-USS Yard-Module8,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 2-USS Yard-Module8,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/01
Zone 2-USS Yard-Module7,,,Backfill,complete,,,2025/08/01
Zone 2-USS Yard-Module7,,,Concrete Formwork,complete,,,2025/08/01
Zone 2-USS Yard-Module7,,,Concrete Pour,complete,,,2025/08/01
Zone 2-USS Yard-Module7,,,Concrete Rebar,complete,,,2025/08/01
Zone 2-USS Yard-Module7,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 2-USS Yard-Module7,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/01
Zone 2-USS Yard-Module6,,,Backfill,complete,,,2025/08/01
Zone 2-USS Yard-Module6,,,Concrete Formwork,complete,,,2025/08/01
Zone 2-USS Yard-Module6,,,Concrete Pour,complete,,,2025/08/01
Zone 2-USS Yard-Module6,,,Concrete Rebar,complete,,,2025/08/01
Zone 2-USS Yard-Module6,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 2-USS Yard-Module6,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/01
Zone 2-USS Yard-Module5,,,Backfill,complete,,,2025/08/01
Zone 2-USS Yard-Module5,,,Concrete Formwork,complete,,,2025/08/01
Zone 2-USS Yard-Module5,,,Concrete Pour,complete,,,2025/08/01
Zone 2-USS Yard-Module5,,,Concrete Rebar,complete,,,2025/08/01
Zone 2-USS Yard-Module5,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 2-USS Yard-Module5,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/01
Zone 2-USS Yard-Module4,,,Backfill,complete,,,2025/08/01
Zone 2-USS Yard-Module4,,,Concrete Formwork,complete,,,2025/08/01
Zone 2-USS Yard-Module4,,,Concrete Pour,complete,,,2025/08/01
Zone 2-USS Yard-Module4,,,Concrete Rebar,complete,,,2025/08/01
Zone 2-USS Yard-Module4,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 2-USS Yard-Module4,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/01
Zone 2-USS Yard-Module3,,,Backfill,complete,,,2025/08/01
Zone 2-USS Yard-Module3,,,Concrete Formwork,complete,,,2025/08/01
Zone 2-USS Yard-Module3,,,Concrete Pour,complete,,,2025/08/01
Zone 2-USS Yard-Module3,,,Concrete Rebar,complete,,,2025/08/01
Zone 2-USS Yard-Module3,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 2-USS Yard-Module3,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/01
Zone 2-USS Yard-Module2,,,Backfill,complete,,,2025/08/01
Zone 2-USS Yard-Module2,,,Concrete Formwork,complete,,,2025/08/01
Zone 2-USS Yard-Module2,,,Concrete Pour,complete,,,2025/08/01
Zone 2-USS Yard-Module2,,,Concrete Rebar,complete,,,2025/08/01
Zone 2-USS Yard-Module2,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 2-USS Yard-Module2,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/01
Zone 1-USS Yard-Module1,,,Backfill,complete,,,2025/08/01
Zone 1-USS Yard-Module1,,,Concrete Formwork,complete,,,2025/08/01
Zone 1-USS Yard-Module1,,,Concrete Pour,complete,,,2025/08/01
Zone 1-USS Yard-Module1,,,Concrete Rebar,complete,,,2025/08/01
Zone 1-USS Yard-Module1,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 1-USS Yard-Module1,,,Electrical Yard 96 Equipment Placement,complete,,,2025/08/01
Zone 4-MCP-7,,,Backfill,complete,,,2025/08/01
Zone 4-MCP-7,,,Concrete Formwork,complete,,,2025/08/01
Zone 4-MCP-7,,,Concrete Pour,complete,,,2025/08/01
Zone 4-MCP-7,,,Concrete Rebar,complete,,,2025/08/01
Zone 4-MCP-7,,,Mechanical Yard - Equipment Placement,not started,,,2025/08/01
Zone 3-MCP-6,,,Backfill,complete,,,2025/08/01
Zone 3-MCP-6,,,Concrete Formwork,complete,,,2025/08/01
Zone 3-MCP-6,,,Concrete Pour,complete,,,2025/08/01
Zone 3-MCP-6,,,Concrete Rebar,complete,,,2025/08/01
Zone 3-MCP-6,,,Mechanical Yard - Equipment Placement,not started,,,2025/08/01
Zone 3-MCP-5,,,Backfill,complete,,,2025/08/01
Zone 3-MCP-5,,,Concrete Formwork,complete,,,2025/08/01
Zone 3-MCP-5,,,Concrete Pour,complete,,,2025/08/01
Zone 3-MCP-5,,,Concrete Rebar,complete,,,2025/08/01
Zone 3-MCP-5,,,Mechanical Yard - Equipment Placement,not started,,,2025/08/01
Zone 2-MCP-4,,,Backfill,complete,,,2025/08/01
Zone 2-MCP-4,,,Concrete Formwork,complete,,,2025/08/01
Zone 2-MCP-4,,,Concrete Pour,complete,,,2025/08/01
Zone 2-MCP-4,,,Concrete Rebar,complete,,,2025/08/01
Zone 2-MCP-4,,,Mechanical Yard - Equipment Placement,not started,,,2025/08/01
Zone 2-MCP-3,,,Backfill,complete,,,2025/08/01
Zone 2-MCP-3,,,Concrete Formwork,complete,,,2025/08/01
Zone 2-MCP-3,,,Concrete Pour,complete,,,2025/08/01
Zone 2-MCP-3,,,Concrete Rebar,complete,,,2025/08/01
Zone 2-MCP-3,,,Mechanical Yard - Equipment Placement,not started,,,2025/08/01
Zone 1-MCP-2,,,Backfill,complete,,,2025/08/01
Zone 1-MCP-2,,,Concrete Formwork,complete,,,2025/08/01
Zone 1-MCP-2,,,Concrete Pour,complete,,,2025/08/01
Zone 1-MCP-2,,,Concrete Rebar,complete,,,2025/08/01
Zone 1-MCP-2,,,Mechanical Yard - Equipment Placement,not started,,,2025/08/01
Zone 1-MCP-1,,,Backfill,complete,,,2025/08/01
Zone 1-MCP-1,,,Concrete Formwork,complete,,,2025/08/01
Zone 1-MCP-1,,,Concrete Pour,complete,,,2025/08/01
Zone 1-MCP-1,,,Concrete Rebar,complete,,,2025/08/01
Zone 1-MCP-1,,,Mechanical Yard - Equipment Placement,not started,,,2025/08/01
Zone 6-Gen Yard-Pad18,,,Backfill,complete,,,2025/08/01
Zone 6-Gen Yard-Pad18,,,Concrete Formwork,complete,,,2025/08/01
Zone 6-Gen Yard-Pad18,,,Concrete Pour,complete,,,2025/08/01
Zone 6-Gen Yard-Pad18,,,Concrete Rebar,complete,,,2025/08/01
Zone 6-Gen Yard-Pad18,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 6-Gen Yard-Pad18,,,Generator Placement,not started,,,2025/08/01
Zone 6-Gen Yard-Pad17,,,Backfill,complete,,,2025/08/01
Zone 6-Gen Yard-Pad17,,,Concrete Formwork,complete,,,2025/08/01
Zone 6-Gen Yard-Pad17,,,Concrete Pour,complete,,,2025/08/01
Zone 6-Gen Yard-Pad17,,,Concrete Rebar,complete,,,2025/08/01
Zone 6-Gen Yard-Pad17,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 6-Gen Yard-Pad17,,,Generator Placement,not started,,,2025/08/01
Zone 6-Gen Yard-Pad16,,,Backfill,complete,,,2025/08/01
Zone 6-Gen Yard-Pad16,,,Concrete Formwork,complete,,,2025/08/01
Zone 6-Gen Yard-Pad16,,,Concrete Pour,complete,,,2025/08/01
Zone 6-Gen Yard-Pad16,,,Concrete Rebar,complete,,,2025/08/01
Zone 6-Gen Yard-Pad16,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 6-Gen Yard-Pad16,,,Generator Placement,not started,,,2025/08/01
Zone 5-Gen Yard-Pad15,,,Backfill,complete,,,2025/08/01
Zone 5-Gen Yard-Pad15,,,Concrete Formwork,complete,,,2025/08/01
Zone 5-Gen Yard-Pad15,,,Concrete Pour,complete,,,2025/08/01
Zone 5-Gen Yard-Pad15,,,Concrete Rebar,complete,,,2025/08/01
Zone 5-Gen Yard-Pad15,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 5-Gen Yard-Pad15,,,Generator Placement,not started,,,2025/08/01
Zone 5-Gen Yard-Pad14,,,Backfill,complete,,,2025/08/01
Zone 5-Gen Yard-Pad14,,,Concrete Formwork,complete,,,2025/08/01
Zone 5-Gen Yard-Pad14,,,Concrete Pour,complete,,,2025/08/01
Zone 5-Gen Yard-Pad14,,,Concrete Rebar,complete,,,2025/08/01
Zone 5-Gen Yard-Pad14,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 5-Gen Yard-Pad14,,,Generator Placement,in progress,,,2025/08/01
Zone 5-Gen Yard-Pad13,,,Backfill,complete,,,2025/08/01
Zone 5-Gen Yard-Pad13,,,Concrete Formwork,complete,,,2025/08/01
Zone 5-Gen Yard-Pad13,,,Concrete Pour,complete,,,2025/08/01
Zone 5-Gen Yard-Pad13,,,Concrete Rebar,complete,,,2025/08/01
Zone 5-Gen Yard-Pad13,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 5-Gen Yard-Pad13,,,Generator Placement,in progress,,,2025/08/01
Zone 4-Gen Yard-Pad12,,,Backfill,complete,,,2025/08/01
Zone 4-Gen Yard-Pad12,,,Concrete Formwork,complete,,,2025/08/01
Zone 4-Gen Yard-Pad12,,,Concrete Pour,complete,,,2025/08/01
Zone 4-Gen Yard-Pad12,,,Concrete Rebar,complete,,,2025/08/01
Zone 4-Gen Yard-Pad12,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 4-Gen Yard-Pad12,,,Generator Placement,not started,,,2025/08/01
Zone 4-Gen Yard-Pad11,,,Backfill,complete,,,2025/08/01
Zone 4-Gen Yard-Pad11,,,Concrete Formwork,complete,,,2025/08/01
Zone 4-Gen Yard-Pad11,,,Concrete Pour,complete,,,2025/08/01
Zone 4-Gen Yard-Pad11,,,Concrete Rebar,complete,,,2025/08/01
Zone 4-Gen Yard-Pad11,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 4-Gen Yard-Pad11,,,Generator Placement,in progress,,,2025/08/01
Zone 4-Gen Yard-Pad10,,,Backfill,complete,,,2025/08/01
Zone 4-Gen Yard-Pad10,,,Concrete Formwork,complete,,,2025/08/01
Zone 4-Gen Yard-Pad10,,,Concrete Pour,complete,,,2025/08/01
Zone 4-Gen Yard-Pad10,,,Concrete Rebar,complete,,,2025/08/01
Zone 4-Gen Yard-Pad10,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 4-Gen Yard-Pad10,,,Generator Placement,complete,,,2025/08/01
Zone 3-Gen Yard-Pad9,,,Backfill,complete,,,2025/08/01
Zone 3-Gen Yard-Pad9,,,Concrete Formwork,complete,,,2025/08/01
Zone 3-Gen Yard-Pad9,,,Concrete Pour,complete,,,2025/08/01
Zone 3-Gen Yard-Pad9,,,Concrete Rebar,complete,,,2025/08/01
Zone 3-Gen Yard-Pad9,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 3-Gen Yard-Pad9,,,Generator Placement,complete,,,2025/08/01
Zone 3-Gen Yard-Pad8,,,Backfill,complete,,,2025/08/01
Zone 3-Gen Yard-Pad8,,,Concrete Formwork,complete,,,2025/08/01
Zone 3-Gen Yard-Pad8,,,Concrete Pour,complete,,,2025/08/01
Zone 3-Gen Yard-Pad8,,,Concrete Rebar,complete,,,2025/08/01
Zone 3-Gen Yard-Pad8,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 3-Gen Yard-Pad8,,,Generator Placement,complete,,,2025/08/01
Zone 3-Gen Yard-Pad7,,,Backfill,complete,,,2025/08/01
Zone 3-Gen Yard-Pad7,,,Concrete Formwork,complete,,,2025/08/01
Zone 3-Gen Yard-Pad7,,,Concrete Pour,complete,,,2025/08/01
Zone 3-Gen Yard-Pad7,,,Concrete Rebar,complete,,,2025/08/01
Zone 3-Gen Yard-Pad7,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 3-Gen Yard-Pad7,,,Generator Placement,complete,,,2025/08/01
Zone 2-Gen Yard-Pad6,,,Backfill,complete,,,2025/08/01
Zone 2-Gen Yard-Pad6,,,Concrete Formwork,complete,,,2025/08/01
Zone 2-Gen Yard-Pad6,,,Concrete Pour,complete,,,2025/08/01
Zone 2-Gen Yard-Pad6,,,Concrete Rebar,complete,,,2025/08/01
Zone 2-Gen Yard-Pad6,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 2-Gen Yard-Pad6,,,Generator Placement,complete,,,2025/08/01
Zone 2-Gen Yard-Pad5,,,Backfill,complete,,,2025/08/01
Zone 2-Gen Yard-Pad5,,,Concrete Formwork,complete,,,2025/08/01
Zone 2-Gen Yard-Pad5,,,Concrete Pour,complete,,,2025/08/01
Zone 2-Gen Yard-Pad5,,,Concrete Rebar,complete,,,2025/08/01
Zone 2-Gen Yard-Pad5,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 2-Gen Yard-Pad5,,,Generator Placement,complete,,,2025/08/01
Zone 2-Gen Yard-Pad4,,,Backfill,complete,,,2025/08/01
Zone 2-Gen Yard-Pad4,,,Concrete Formwork,complete,,,2025/08/01
Zone 2-Gen Yard-Pad4,,,Concrete Pour,complete,,,2025/08/01
Zone 2-Gen Yard-Pad4,,,Concrete Rebar,complete,,,2025/08/01
Zone 2-Gen Yard-Pad4,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 2-Gen Yard-Pad4,,,Generator Placement,complete,,,2025/08/01
Zone 1-Gen Yard-Pad3,,,Backfill,complete,,,2025/08/01
Zone 1-Gen Yard-Pad3,,,Concrete Formwork,complete,,,2025/08/01
Zone 1-Gen Yard-Pad3,,,Concrete Pour,complete,,,2025/08/01
Zone 1-Gen Yard-Pad3,,,Concrete Rebar,complete,,,2025/08/01
Zone 1-Gen Yard-Pad3,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 1-Gen Yard-Pad3,,,Generator Placement,complete,,,2025/08/01
Zone 1-Gen Yard-Pad2,,,Backfill,complete,,,2025/08/01
Zone 1-Gen Yard-Pad2,,,Concrete Formwork,complete,,,2025/08/01
Zone 1-Gen Yard-Pad2,,,Concrete Pour,complete,,,2025/08/01
Zone 1-Gen Yard-Pad2,,,Concrete Rebar,complete,,,2025/08/01
Zone 1-Gen Yard-Pad2,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 1-Gen Yard-Pad2,,,Generator Placement,complete,,,2025/08/01
Zone 1-Gen Yard-Pad1,,,Backfill,complete,,,2025/08/01
Zone 1-Gen Yard-Pad1,,,Concrete Formwork,complete,,,2025/08/01
Zone 1-Gen Yard-Pad1,,,Concrete Pour,complete,,,2025/08/01
Zone 1-Gen Yard-Pad1,,,Concrete Rebar,complete,,,2025/08/01
Zone 1-Gen Yard-Pad1,,,Electrical Yard Equipment Conduit,not started,,,2025/08/01
Zone 1-Gen Yard-Pad1,,,Generator Placement,complete,,,2025/08/01
Zone 5-USS 6,,,Backfill,complete,,,2025/08/01
Zone 5-USS 6,,,Concrete Formwork,complete,,,2025/08/01
Zone 5-USS 6,,,Concrete Pour,complete,,,2025/08/01
Zone 5-USS 6,,,Concrete Rebar,complete,,,2025/08/01
Zone 4-USS 5,,,Backfill,complete,,,2025/08/01
Zone 4-USS 5,,,Concrete Formwork,complete,,,2025/08/01
Zone 4-USS 5,,,Concrete Pour,complete,,,2025/08/01
Zone 4-USS 5,,,Concrete Rebar,complete,,,2025/08/01
Zone 3-USS 4,,,Backfill,complete,,,2025/08/01
Zone 3-USS 4,,,Concrete Formwork,complete,,,2025/08/01
Zone 3-USS 4,,,Concrete Pour,complete,,,2025/08/01
Zone 3-USS 4,,,Concrete Rebar,complete,,,2025/08/01
Zone 1-USS 1,,,Backfill,complete,,,2025/08/01
Zone 1-USS 1,,,Concrete Formwork,complete,,,2025/08/01
Zone 1-USS 1,,,Concrete Pour,complete,,,2025/08/01
Zone 1-USS 1,,,Concrete Rebar,complete,,,2025/08/01
Zone 2-USS 3,,,Backfill,complete,,,2025/08/01
Zone 2-USS 3,,,Concrete Formwork,complete,,,2025/08/01
Zone 2-USS 3,,,Concrete Pour,complete,,,2025/08/01
Zone 2-USS 3,,,Concrete Rebar,complete,,,2025/08/01
Zone 2-Conveyance 1,,,Backfill,not started,,,2025/08/01
Zone 2-Conveyance 1,,,Concrete Formwork,in progress,,,2025/08/01
Zone 2-Conveyance 1,,,Concrete Pour,not started,,,2025/08/01
Zone 2-Conveyance 1,,,Concrete Rebar,not started,,,2025/08/01
Zone 2-Conveyance 1,,,Conveyance,in progress,,,2025/08/01
Zone 1-Conveyance,,,Backfill,in progress,,,2025/08/01
Zone 1-Conveyance,,,Concrete Formwork,not started,,,2025/08/01
Zone 1-Conveyance,,,Concrete Pour,not started,,,2025/08/01
Zone 1-Conveyance,,,Concrete Rebar,not started,,,2025/08/01
Zone 1-Conveyance,,,Conveyance,in progress,,,2025/08/01
Booster Pump System,,,Backfill,complete,,,2025/08/01
Booster Pump System,,,Booster Pump System Installation,not started,,,2025/08/01
Booster Pump System,,,Concrete Formwork,complete,,,2025/08/01
Booster Pump System,,,Concrete Pour,in progress,,,2025/08/01
Booster Pump System,,,Concrete Rebar,complete,,,2025/08/01
Fire Pump House,,,Backfill,not started,,,2025/08/01
Fire Pump House,,,Booster Pump System Installation,not started,,,2025/08/01
Fire Pump House,,,Concrete Formwork,not started,,,2025/08/01
Fire Pump House,,,Concrete Pour,not started,,,2025/08/01
Fire Pump House,,,Concrete Rebar,not started,,,2025/08/01
MYD-Tank Yard,,,Backfill,complete,,,2025/08/01
MYD-Tank Yard,,,Concrete Formwork,complete,,,2025/08/01
MYD-Tank Yard,,,Concrete Pour,complete,,,2025/08/01
MYD-Tank Yard,,,Concrete Rebar,complete,,,2025/08/01
MYD-Tank Yard,,,MWT Installation,in progress,,,2025/08/01
Loading Dock,,,Backfill,complete,,,2025/08/01
Loading Dock,,,Concrete Formwork,complete,,,2025/08/01
Loading Dock,,,Concrete Pour,complete,,,2025/08/01
Loading Dock,,,Concrete Rebar,complete,,,2025/08/01
Zone 2-Conveyance 4,,,Backfill,not started,,,2025/08/01
Zone 2-Conveyance 4,,,Concrete Formwork,not started,,,2025/08/01
Zone 2-Conveyance 4,,,Concrete Pour,not started,,,2025/08/01
Zone 2-Conveyance 4,,,Concrete Rebar,not started,,,2025/08/01
Zone 2-Conveyance 4,,,Conveyance,in progress,,,2025/08/01
Zone 1-Conveyance 1,,,Backfill,complete,,,2025/08/01
Zone 1-Conveyance 1,,,Concrete Formwork,not started,,,2025/08/01
Zone 1-Conveyance 1,,,Concrete Pour,not started,,,2025/08/01
Zone 1-Conveyance 1,,,Concrete Rebar,not started,,,2025/08/01
Zone 1-Conveyance 1,,,Conveyance,in progress,,,2025/08/01
GPS,,,Concrete Formwork,complete,,,2025/08/07
GPS,,,Concrete Pour,complete,,,2025/08/07
GPS,,,Concrete Rebar,complete,,,2025/08/07
GPS,,,Structural Piles,no data,,,2025/08/07
SSS-B,,,Concrete Formwork,complete,,,2025/08/07
SSS-B,,,Concrete Pour,complete,,,2025/08/07
SSS-B,,,Concrete Rebar,complete,,,2025/08/07
SSS-B,,,Structural Piles,complete,,,2025/08/07
SSS-A,,,Concrete Formwork,complete,,,2025/08/07
SSS-A,,,Concrete Pour,complete,,,2025/08/07
SSS-A,,,Concrete Rebar,complete,,,2025/08/07
SSS-A,,,Structural Piles,complete,,,2025/08/07
SSS-B,,,Concrete Formwork,complete,,,2025/08/07
SSS-B,,,Concrete Pour,complete,,,2025/08/07
SSS-B,,,Concrete Rebar,complete,,,2025/08/07
SSS-B,,,Structural Piles,no data,,,2025/08/07
GPS,,,Concrete Formwork,complete,,,2025/08/07
GPS,,,Concrete Pour,complete,,,2025/08/07
GPS,,,Concrete Rebar,complete,,,2025/08/07
GPS,,,Structural Piles,complete,,,2025/08/07
SSS-A,,,Concrete Formwork,complete,,,2025/08/07
SSS-A,,,Concrete Pour,complete,,,2025/08/07
SSS-A,,,Concrete Rebar,complete,,,2025/08/07
SSS-A,,,Structural Piles,complete,,,2025/08/07
Zone 1-USS 2,,,Backfill,complete,,,2025/08/07
Zone 1-USS 2,,,Concrete Formwork,complete,,,2025/08/07
Zone 1-USS 2,,,Concrete Pour,complete,,,2025/08/07
Zone 1-USS 2,,,Concrete Rebar,complete,,,2025/08/07
Zone 2-Conveyance 2,,,Backfill,complete,,,2025/08/07
Zone 2-Conveyance 2,,,Concrete Formwork,not started,,,2025/08/07
Zone 2-Conveyance 2,,,Concrete Pour,not started,,,2025/08/07
Zone 2-Conveyance 2,,,Concrete Rebar,not started,,,2025/08/07
Zone 2-Conveyance 2,,,Conveyance,in progress,,,2025/08/07
Zone 2-Conveyance 3,,,Backfill,complete,,,2025/08/07
Zone 2-Conveyance 3,,,Concrete Formwork,in progress,,,2025/08/07
Zone 2-Conveyance 3,,,Concrete Pour,not started,,,2025/08/07
Zone 2-Conveyance 3,,,Concrete Rebar,not started,,,2025/08/07
Zone 2-Conveyance 3,,,Conveyance,in progress,,,2025/08/07
Zone 1-Conveyance 3,,,Backfill,not started,,,2025/08/07
Zone 1-Conveyance 3,,,Concrete Formwork,not started,,,2025/08/07
Zone 1-Conveyance 3,,,Concrete Pour,not started,,,2025/08/07
Zone 1-Conveyance 3,,,Concrete Rebar,not started,,,2025/08/07
Zone 1-Conveyance 3,,,Conveyance,in progress,,,2025/08/07
Zone 1-Conveyance 2,,,Backfill,in progress,,,2025/08/07
Zone 1-Conveyance 2,,,Concrete Formwork,in progress,,,2025/08/07
Zone 1-Conveyance 2,,,Concrete Pour,not started,,,2025/08/07
Zone 1-Conveyance 2,,,Concrete Rebar,not started,,,2025/08/07
Zone 1-Conveyance 2,,,Conveyance,in progress,,,2025/08/07
DWTR-T2,,,Backfill,complete,,,2025/08/07
DWTR-T2,,,Concrete Formwork,complete,,,2025/08/07
DWTR-T2,,,Concrete Pour,in progress,,,2025/08/07
DWTR-T2,,,Concrete Rebar,complete,,,2025/08/07
DWTR-T2,,,DWTR Installation,complete,,,2025/08/07
DWTR-T1,,,Backfill,complete,,,2025/08/07
DWTR-T1,,,Concrete Formwork,complete,,,2025/08/07
DWTR-T1,,,Concrete Pour,complete,,,2025/08/07
DWTR-T1,,,Concrete Rebar,complete,,,2025/08/07
DWTR-T1,,,DWTR Installation,not started,,,2025/08/07
DCH2-6,,,Roofing Flashing,complete,,,2025/08/07
DCH2-6,,,Roofing Insulation,complete,,,2025/08/07
DCH2-6,,,Roofing Membrane,complete,,,2025/08/07
DCH2-6,,,Roofing Metal Deck,complete,,,2025/08/07
DCH2-6,,,Structural Steel,complete,,,2025/08/07
DCH2-5,,,Roofing Flashing,complete,,,2025/08/07
DCH2-5,,,Roofing Insulation,complete,,,2025/08/07
DCH2-5,,,Roofing Membrane,complete,,,2025/08/07
DCH2-5,,,Roofing Metal Deck,complete,,,2025/08/07
DCH2-5,,,Structural Steel,complete,,,2025/08/07
DCH2-4,,,Roofing Flashing,complete,,,2025/08/07
DCH2-4,,,Roofing Insulation,complete,,,2025/08/07
DCH2-4,,,Roofing Membrane,complete,,,2025/08/07
DCH2-4,,,Roofing Metal Deck,complete,,,2025/08/07
DCH2-4,,,Structural Steel,complete,,,2025/08/07
DCH2-3,,,Roofing Flashing,complete,,,2025/08/07
DCH2-3,,,Roofing Insulation,no data,,,2025/08/07
DCH2-3,,,Roofing Membrane,no data,,,2025/08/07
DCH2-3,,,Roofing Metal Deck,complete,,,2025/08/07
DCH2-3,,,Structural Steel,complete,,,2025/08/07
DCH2-2,,,Roofing Flashing,complete,,,2025/08/07
DCH2-2,,,Roofing Insulation,complete,,,2025/08/07
DCH2-2,,,Roofing Membrane,complete,,,2025/08/07
DCH2-2,,,Roofing Metal Deck,complete,,,2025/08/07
DCH2-2,,,Structural Steel,complete,,,2025/08/07
DCH2-1,,,Roofing Flashing,complete,,,2025/08/07
DCH2-1,,,Roofing Insulation,complete,,,2025/08/07
DCH2-1,,,Roofing Membrane,no data,,,2025/08/07
DCH2-1,,,Roofing Metal Deck,complete,,,2025/08/07
DCH2-1,,,Structural Steel,complete,,,2025/08/07
DCH1-8,,,Roofing Flashing,complete,,,2025/08/07
DCH1-8,,,Roofing Insulation,no data,,,2025/08/07
DCH1-8,,,Roofing Membrane,no data,,,2025/08/07
DCH1-8,,,Roofing Metal Deck,complete,,,2025/08/07
DCH1-8,,,Structural Steel,complete,,,2025/08/07
DCH1-7,,,Roofing Flashing,complete,,,2025/08/07
DCH1-7,,,Roofing Insulation,complete,,,2025/08/07
DCH1-7,,,Roofing Membrane,complete,,,2025/08/07
DCH1-7,,,Roofing Metal Deck,complete,,,2025/08/07
DCH1-7,,,Structural Steel,complete,,,2025/08/07
DCH1-6,,,Roofing Flashing,complete,,,2025/08/07
DCH1-6,,,Roofing Insulation,no data,,,2025/08/07
DCH1-6,,,Roofing Membrane,no data,,,2025/08/07
DCH1-6,,,Roofing Metal Deck,complete,,,2025/08/07
DCH1-6,,,Structural Steel,complete,,,2025/08/07
DCH1-5,,,Roofing Flashing,complete,,,2025/08/07
