TaskID,TaskName,TradeJudgement,Reasoning
TK_NotStart,CON-114855,Unassigned,No alias match
TK_NotStart,CON-114860,Unassigned,No alias match
TK_NotStart,CON-114865,Unassigned,No alias match
TK_NotStart,CON-114870,Unassigned,No alias match
TK_NotStart,CON-8715-1,Unassigned,No alias match
TK_NotStart,CON-8715-2,Unassigned,No alias match
TK_NotStart,CON-8715-4,Unassigned,No alias match
TK_NotStart,CON-8715-6,Unassigned,No alias match
TK_NotStart,CON-8715-7,Unassigned,No alias match
TK_NotStart,CON-8715-8,Unassigned,No alias match
TK_NotStart,CON-8715-9,Unassigned,No alias match
TK_NotStart,CON-8715-10,Unassigned,No alias match
TK_NotStart,CON-8715-11,Unassigned,No alias match
TK_NotStart,CON-8715-12,Unassigned,No alias match
TK_NotStart,CON-8715-13,Unassigned,No alias match
TK_NotStart,CON-8715-14,Unassigned,No alias match
TK_NotStart,CON-8715-15,Unassigned,No alias match
TK_NotStart,CON-8715-16,Unassigned,No alias match
TK_NotStart,CON-8715-17,Unassigned,No alias match
TK_NotStart,CON-8715-18,Unassigned,No alias match
TK_NotStart,CON-8715-19,Unassigned,No alias match
TK_NotStart,CON-8715-20,Unassigned,No alias match
TK_NotStart,CON-8715-21,Unassigned,No alias match
TK_NotStart,CON-8715-22,Unassigned,No alias match
TK_NotStart,CON-8715-23,Unassigned,No alias match
TK_NotStart,CON-8715-24,Unassigned,No alias match
TK_NotStart,CON-8715-25,Unassigned,No alias match
TK_NotStart,CON-8715-26,Unassigned,No alias match
TK_NotStart,515693375,Unassigned,No alias match
TK_NotStart,806863535,Unassigned,No alias match
TK_NotStart,383471023,Unassigned,No alias match
TK_NotStart,116860891,Unassigned,No alias match
TK_NotStart,652893068,Unassigned,No alias match
TK_NotStart,983622334,Unassigned,No alias match
TK_NotStart,129855635,Unassigned,No alias match
TK_NotStart,348520149,Unassigned,No alias match
TK_NotStart,982640303,Unassigned,No alias match
TK_NotStart,693823472,Unassigned,No alias match
TK_NotStart,983608933,Unassigned,No alias match
TK_NotStart,477885871,Unassigned,No alias match
TK_NotStart,289631139,Unassigned,No alias match
TK_NotStart,130880199,Unassigned,No alias match
TK_NotStart,515664332,Unassigned,No alias match
TK_NotStart,384596266,Unassigned,No alias match
TK_NotStart,199676901,Unassigned,No alias match
TK_NotStart,384596270,Unassigned,No alias match
TK_NotStart,630679694,Unassigned,No alias match
TK_NotStart,359664909,Unassigned,No alias match
TK_NotStart,977647353,Unassigned,No alias match
TK_NotStart,688678405,Unassigned,No alias match
TK_NotStart,359655973,Unassigned,No alias match
TK_NotStart,359680581,Unassigned,No alias match
TK_NotStart,201822207,Unassigned,No alias match
TK_NotStart,977658550,Unassigned,No alias match
TK_NotStart,359662694,Unassigned,No alias match
TK_NotStart,471644677,Unassigned,No alias match
TK_NotStart,899665551,Unassigned,No alias match
TK_NotStart,070881661,Unassigned,No alias match
TK_NotStart,507626831,Unassigned,No alias match
TK_NotStart,917879215,Unassigned,No alias match
TK_NotStart,882680021,Unassigned,No alias match
TK_NotStart,688635935,Unassigned,No alias match
TK_NotStart,530638870,Unassigned,No alias match
TK_NotStart,917827784,Unassigned,No alias match
TK_NotStart,171884476,Unassigned,No alias match
TK_NotStart,326899630,Unassigned,No alias match
TK_NotStart,784068610,Unassigned,No alias match
TK_NotStart,652830532,Unassigned,No alias match
TK_NotStart,882666626,Unassigned,No alias match
TK_NotStart,116800597,Unassigned,No alias match
TK_NotStart,477894904,Unassigned,No alias match
TK_NotStart,583633423,Unassigned,No alias match
TK_NotStart,861808851,Unassigned,No alias match
TK_NotStart,977660851,Unassigned,No alias match
TK_NotStart,917841236,Unassigned,No alias match
TK_NotStart,650609216,Unassigned,No alias match
TK_NotStart,129804300,Unassigned,No alias match
TK_NotStart,289633479,Unassigned,No alias match
TK_NotStart,882677839,Unassigned,No alias match
TK_NotStart,955695756,Unassigned,No alias match
TK_NotStart,199607653,Unassigned,No alias match
TK_NotStart,414464792,Unassigned,No alias match
TK_NotStart,965659355,Unassigned,No alias match
TK_NotStart,983662731,Unassigned,No alias match
TK_NotStart,861871506,Unassigned,No alias match
TK_NotStart,471615672,Unassigned,No alias match
TK_NotStart,070807912,Unassigned,No alias match
TK_NotStart,359633694,Unassigned,No alias match
TK_NotStart,917845727,Unassigned,No alias match
TK_NotStart,155851943,Unassigned,No alias match
TK_NotStart,359629225,Unassigned,No alias match
TK_NotStart,470090052,Unassigned,No alias match
TK_NotStart,792674400,Unassigned,No alias match
TK_NotStart,019014663,Unassigned,No alias match
TK_NotStart,496609690,Unassigned,No alias match
TK_NotStart,198818014,Unassigned,No alias match
TK_NotStart,512577397,Unassigned,No alias match
TK_NotStart,201864811,Unassigned,No alias match
TK_NotStart,586834622,Unassigned,No alias match
TK_NotStart,404834539,Unassigned,No alias match
TK_NotStart,688602465,Unassigned,No alias match
TK_NotStart,808420660,Unassigned,No alias match
TK_NotStart,955608551,Unassigned,No alias match
TK_NotStart,088614463,Unassigned,No alias match
TK_NotStart,129893825,Unassigned,No alias match
TK_NotStart,173524275,Unassigned,No alias match
TK_NotStart,129889356,Unassigned,No alias match
TK_NotStart,377690794,Unassigned,No alias match
TK_NotStart,359680707,Unassigned,No alias match
TK_NotStart,519113937,Unassigned,No alias match
TK_NotStart,652879834,Unassigned,No alias match
TK_NotStart,199650216,Unassigned,No alias match
TK_NotStart,630650770,Unassigned,No alias match
TK_NotStart,583693905,Unassigned,No alias match
TK_NotStart,155820680,Unassigned,No alias match
TK_NotStart,496614208,Unassigned,No alias match
TK_NotStart,198804646,Unassigned,No alias match
TK_NotStart,530614384,Unassigned,No alias match
TK_NotStart,515619773,Unassigned,No alias match
TK_NotStart,982676301,Unassigned,No alias match
TK_NotStart,652859733,Unassigned,No alias match
TK_NotStart,137875492,Unassigned,No alias match
TK_NotStart,861855935,Unassigned,No alias match
TK_NotStart,806857053,Unassigned,No alias match
TK_NotStart,806832446,Unassigned,No alias match
TK_NotStart,279828804,Unassigned,No alias match
TK_NotStart,155890058,Unassigned,No alias match
TK_NotStart,982676311,Unassigned,No alias match
TK_NotStart,289660423,Unassigned,No alias match
TK_NotStart,530654670,Unassigned,No alias match
TK_NotStart,519113991,Unassigned,No alias match
TK_NotStart,070821429,Unassigned,No alias match
TK_NotStart,647871238,Unassigned,No alias match
TK_NotStart,822869514,Unassigned,No alias match
TK_NotStart,171889092,Unassigned,No alias match
TK_NotStart,198853892,Unassigned,No alias match
TK_NotStart,955662311,Unassigned,No alias match
TK_NotStart,806863783,Unassigned,No alias match
TK_NotStart,017623342,Unassigned,No alias match
TK_NotStart,199645796,Unassigned,No alias match
TK_NotStart,426878022,Unassigned,No alias match
TK_NotStart,076532506,Unassigned,No alias match
TK_NotStart,688689794,Unassigned,No alias match
TK_NotStart,688633869,Unassigned,No alias match
TK_NotStart,155896800,Unassigned,No alias match
TK_NotStart,647851129,Unassigned,No alias match
TK_NotStart,137844214,Unassigned,No alias match
TK_NotStart,470016345,Unassigned,No alias match
TK_NotStart,404472248,Unassigned,No alias match
TK_NotStart,965625942,Unassigned,No alias match
TK_NotStart,647889173,Unassigned,No alias match
TK_NotStart,808492369,Unassigned,No alias match
TK_NotStart,882635501,Unassigned,No alias match
TK_NotStart,688618255,Unassigned,No alias match
TK_NotStart,965690841,Unassigned,No alias match
TK_NotStart,965648338,Unassigned,No alias match
TK_NotStart,965623733,Unassigned,No alias match
TK_NotStart,198827112,Unassigned,No alias match
TK_NotStart,515657899,Unassigned,No alias match
TK_NotStart,019097598,Unassigned,No alias match
TK_NotStart,198827126,Unassigned,No alias match
TK_NotStart,404877196,Unassigned,No alias match
TK_NotStart,403696062,Unassigned,No alias match
TK_NotStart,519881379,Unassigned,No alias match
TK_NotStart,477830255,Unassigned,No alias match
TK_NotStart,426853501,Unassigned,No alias match
TK_NotStart,404405206,Unassigned,No alias match
TK_NotStart,977696860,Unassigned,No alias match
TK_NotStart,647801999,Unassigned,No alias match
TK_NotStart,586823618,Unassigned,No alias match
TK_NotStart,630695663,Unassigned,No alias match
TK_NotStart,806819148,Unassigned,No alias match
TK_NotStart,081881272,Unassigned,No alias match
TK_NotStart,899614389,Unassigned,No alias match
TK_NotStart,426815492,Unassigned,No alias match
TK_NotStart,530679403,Unassigned,No alias match
TK_NotStart,088650442,Unassigned,No alias match
TK_NotStart,652877768,Unassigned,No alias match
TK_NotStart,017643590,Unassigned,No alias match
TK_NotStart,791891661,Unassigned,No alias match
TK_NotStart,983607036,Unassigned,No alias match
TK_NotStart,693890931,Unassigned,No alias match
TK_NotStart,477801207,Unassigned,No alias match
TK_NotStart,790873832,Unassigned,No alias match
TK_NotStart,471698673,Unassigned,No alias match
TK_NotStart,198804808,Unassigned,No alias match
TK_NotStart,965668545,Unassigned,No alias match
TK_NotStart,861880696,Unassigned,No alias match
TK_NotStart,519152164,Unassigned,No alias match
TK_NotStart,791869308,Unassigned,No alias match
TK_NotStart,822820442,Unassigned,No alias match
TK_NotStart,108409886,Unassigned,No alias match
TK_NotStart,199677256,Unassigned,No alias match
TK_NotStart,404899641,Unassigned,No alias match
TK_NotStart,982689897,Unassigned,No alias match
TK_NotStart,652824114,Unassigned,No alias match
TK_NotStart,017632444,Unassigned,No alias match
TK_NotStart,070859622,Unassigned,No alias match
TK_NotStart,899630098,Unassigned,No alias match
TK_NotStart,983663005,Unassigned,No alias match
TK_NotStart,958557157,Unassigned,No alias match
TK_NotStart,245493275,Unassigned,No alias match
TK_NotStart,861831520,Unassigned,No alias match
TK_NotStart,471698731,Unassigned,No alias match
TK_NotStart,955619994,Unassigned,No alias match
TK_NotStart,955658028,Unassigned,No alias match
TK_NotStart,496677079,Unassigned,No alias match
TK_NotStart,519138796,Unassigned,No alias match
TK_NotStart,955622241,Unassigned,No alias match
TK_NotStart,155870135,Unassigned,No alias match
TK_NotStart,143633745,Unassigned,No alias match
TK_NotStart,076510323,Unassigned,No alias match
TK_NotStart,792625476,Unassigned,No alias match
TK_NotStart,519141042,Unassigned,No alias match
TK_NotStart,583665071,Unassigned,No alias match
TK_NotStart,155885799,Unassigned,No alias match
TK_NotStart,471687563,Unassigned,No alias match
TK_NotStart,859816014,Unassigned,No alias match
TK_NotStart,496674856,Unassigned,No alias match
TK_NotStart,652864433,Unassigned,No alias match
TK_NotStart,955633436,Unassigned,No alias match
TK_NotStart,791896223,Unassigned,No alias match
TK_NotStart,792612067,Unassigned,No alias match
TK_NotStart,017661580,Unassigned,No alias match
TK_NotStart,806875181,Unassigned,No alias match
TK_NotStart,404875096,Unassigned,No alias match
TK_NotStart,326812745,Unassigned,No alias match
TK_NotStart,199603504,Unassigned,No alias match
TK_NotStart,143620350,Unassigned,No alias match
TK_NotStart,791851499,Unassigned,No alias match
TK_NotStart,116861358,Unassigned,No alias match
TK_NotStart,155836611,Unassigned,No alias match
TK_NotStart,017630278,Unassigned,No alias match
TK_NotStart,519872574,Unassigned,No alias match
TK_NotStart,471665225,Unassigned,No alias match
TK_NotStart,859840652,Unassigned,No alias match
TK_NotStart,899641356,Unassigned,No alias match
TK_NotStart,515626753,Unassigned,No alias match
TK_NotStart,688685549,Unassigned,No alias match
TK_NotStart,470009852,Unassigned,No alias match
TK_NotStart,650649841,Unassigned,No alias match
TK_NotStart,808476907,Unassigned,No alias match
TK_NotStart,279833545,Unassigned,No alias match
TK_NotStart,477895290,Unassigned,No alias match
TK_NotStart,377621766,Unassigned,No alias match
TK_NotStart,790840407,Unassigned,No alias match
TK_NotStart,377639665,Unassigned,No alias match
TK_NotStart,279849210,Unassigned,No alias match
TK_NotStart,359607211,Unassigned,No alias match
TK_NotStart,070837357,Unassigned,No alias match
TK_NotStart,861876353,Unassigned,No alias match
TK_NotStart,790835945,Unassigned,No alias match
TK_NotStart,784039940,Unassigned,No alias match
TK_NotStart,917825962,Unassigned,No alias match
TK_NotStart,477846093,Unassigned,No alias match
TK_NotStart,384572142,Unassigned,No alias match
TK_NotStart,326866494,Unassigned,No alias match
TK_NotStart,143685275,Unassigned,No alias match
TK_NotStart,784071266,Unassigned,No alias match
TK_NotStart,470027798,Unassigned,No alias match
TK_NotStart,131424293,Unassigned,No alias match
TK_NotStart,426800011,Unassigned,No alias match
TK_NotStart,688690075,Unassigned,No alias match
TK_NotStart,519818948,Unassigned,No alias match
TK_NotStart,977692583,Unassigned,No alias match
TK_NotStart,017654955,Unassigned,No alias match
TK_NotStart,583676356,Unassigned,No alias match
TK_NotStart,289674159,Unassigned,No alias match
TK_NotStart,806859614,Unassigned,No alias match
TK_NotStart,859840725,Unassigned,No alias match
TK_NotStart,426844768,Unassigned,No alias match
TK_NotStart,792641245,Unassigned,No alias match
TK_NotStart,470094927,Unassigned,No alias match
TK_NotStart,790806907,Unassigned,No alias match
TK_NotStart,792697173,Unassigned,No alias match
TK_NotStart,326815080,Unassigned,No alias match
TK_NotStart,882691690,Unassigned,No alias match
TK_NotStart,137802010,Unassigned,No alias match
TK_NotStart,822807204,Unassigned,No alias match
TK_NotStart,530619219,Unassigned,No alias match
TK_NotStart,790833771,Unassigned,No alias match
TK_NotStart,199657308,Unassigned,No alias match
TK_NotStart,586893198,Unassigned,No alias match
TK_NotStart,017652759,Unassigned,No alias match
TK_NotStart,784084752,Unassigned,No alias match
TK_NotStart,496623542,Unassigned,No alias match
TK_NotStart,070810592,Unassigned,No alias match
TK_NotStart,650623101,Unassigned,No alias match
TK_NotStart,017637108,Unassigned,No alias match
TK_NotStart,070815074,Unassigned,No alias match
TK_NotStart,916814922,Unassigned,No alias match
TK_NotStart,586895453,Unassigned,No alias match
TK_NotStart,129838326,Unassigned,No alias match
TK_NotStart,130874059,Unassigned,No alias match
TK_NotStart,519881650,Unassigned,No alias match
TK_NotStart,116874916,Unassigned,No alias match
TK_NotStart,289676455,Unassigned,No alias match
TK_NotStart,359652056,Unassigned,No alias match
TK_NotStart,017657260,Unassigned,No alias match
TK_NotStart,495442433,Unassigned,No alias match
TK_NotStart,938404229,Unassigned,No alias match
TK_NotStart,088690964,Unassigned,No alias match
TK_NotStart,861829483,Unassigned,No alias match
TK_NotStart,199652876,Unassigned,No alias match
TK_NotStart,279880646,Unassigned,No alias match
TK_NotStart,955651513,Unassigned,No alias match
TK_NotStart,199614862,Unassigned,No alias match
TK_NotStart,982611840,Unassigned,No alias match
TK_NotStart,515660462,Unassigned,No alias match
TK_NotStart,245404020,Unassigned,No alias match
TK_NotStart,081818927,Unassigned,No alias match
TK_NotStart,916848526,Unassigned,No alias match
TK_NotStart,688683474,Unassigned,No alias match
TK_NotStart,359634199,Unassigned,No alias match
TK_NotStart,792657000,Unassigned,No alias match
TK_NotStart,586821688,Unassigned,No alias match
TK_NotStart,650614222,Unassigned,No alias match
TK_NotStart,130871884,Unassigned,No alias match
TK_NotStart,917835066,Unassigned,No alias match
TK_NotStart,076546346,Unassigned,No alias match
TK_NotStart,959472352,Unassigned,No alias match
TK_NotStart,155834578,Unassigned,No alias match
TK_NotStart,983614061,Unassigned,No alias match
TK_NotStart,982623071,Unassigned,No alias match
TK_NotStart,019071117,Unassigned,No alias match
TK_NotStart,245430910,Unassigned,No alias match
TK_NotStart,955660517,Unassigned,No alias match
TK_NotStart,359681215,Unassigned,No alias match
TK_NotStart,693804013,Unassigned,No alias match
TK_NotStart,477830612,Unassigned,No alias match
TK_NotStart,507600609,Unassigned,No alias match
TK_NotStart,882671692,Unassigned,No alias match
TK_NotStart,630624436,Unassigned,No alias match
TK_NotStart,792601136,Unassigned,No alias match
TK_NotStart,693830876,Unassigned,No alias match
TK_NotStart,882640387,Unassigned,No alias match
TK_NotStart,917835109,Unassigned,No alias match
TK_NotStart,893525631,Unassigned,No alias match
TK_NotStart,116834761,Unassigned,No alias match
TK_NotStart,519816891,Unassigned,No alias match
TK_NotStart,471683363,Unassigned,No alias match
TK_NotStart,129818313,Unassigned,No alias match
TK_NotStart,070817449,Unassigned,No alias match
TK_NotStart,808468202,Unassigned,No alias match
TK_NotStart,155899515,Unassigned,No alias match
TK_NotStart,530630574,Unassigned,No alias match
TK_NotStart,198820843,Unassigned,No alias match
TK_NotStart,792654864,Unassigned,No alias match
TK_NotStart,790878687,Unassigned,No alias match
TK_NotStart,348538781,Unassigned,No alias match
TK_NotStart,688699241,Unassigned,No alias match
TK_NotStart,070821946,Unassigned,No alias match
TK_NotStart,792659347,Unassigned,No alias match
TK_NotStart,638521100,Unassigned,No alias match
TK_NotStart,784040193,Unassigned,No alias match
TK_NotStart,507618579,Unassigned,No alias match
TK_NotStart,586846411,Unassigned,No alias match
TK_NotStart,792690681,Unassigned,No alias match
TK_NotStart,916812865,Unassigned,No alias match
TK_NotStart,245453374,Unassigned,No alias match
TK_NotStart,806833001,Unassigned,No alias match
TK_NotStart,519828138,Unassigned,No alias match
TK_NotStart,470095157,Unassigned,No alias match
TK_NotStart,822852161,Unassigned,No alias match
TK_NotStart,647874032,Unassigned,No alias match
TK_NotStart,081852636,Unassigned,No alias match
TK_NotStart,155874967,Unassigned,No alias match
TK_NotStart,477884407,Unassigned,No alias match
TK_NotStart,281574235,Unassigned,No alias match
TK_NotStart,081868302,Unassigned,No alias match
TK_NotStart,081888439,Unassigned,No alias match
TK_NotStart,377601947,Unassigned,No alias match
TK_NotStart,496657324,Unassigned,No alias match
TK_NotStart,530650780,Unassigned,No alias match
TK_NotStart,899664064,Unassigned,No alias match
TK_NotStart,377682484,Unassigned,No alias match
TK_NotStart,201814019,Unassigned,No alias match
TK_NotStart,199601627,Unassigned,No alias match
TK_NotStart,279860723,Unassigned,No alias match
TK_NotStart,404812839,Unassigned,No alias match
TK_NotStart,143672170,Unassigned,No alias match
TK_NotStart,822825374,Unassigned,No alias match
TK_NotStart,647883027,Unassigned,No alias match
TK_NotStart,130829566,Unassigned,No alias match
TK_NotStart,471634279,Unassigned,No alias match
TK_NotStart,982688116,Unassigned,No alias match
TK_NotStart,477877750,Unassigned,No alias match
TK_NotStart,088675542,Unassigned,No alias match
TK_NotStart,519101191,Unassigned,No alias match
TK_NotStart,130849710,Unassigned,No alias match
TK_NotStart,088671075,Unassigned,No alias match
TK_NotStart,652822343,Unassigned,No alias match
TK_NotStart,137878371,Unassigned,No alias match
TK_NotStart,790854198,Unassigned,No alias match
TK_NotStart,791885457,Unassigned,No alias match
TK_NotStart,917810666,Unassigned,No alias match
TK_NotStart,652815651,Unassigned,No alias match
TK_NotStart,326813174,Unassigned,No alias match
TK_NotStart,965686953,Unassigned,No alias match
TK_NotStart,377626632,Unassigned,No alias match
TK_NotStart,403607156,Unassigned,No alias match
TK_NotStart,470093035,Unassigned,No alias match
TK_NotStart,916844308,Unassigned,No alias match
TK_NotStart,129809546,Unassigned,No alias match
TK_NotStart,507636610,Unassigned,No alias match
TK_NotStart,130838572,Unassigned,No alias match
TK_NotStart,143674478,Unassigned,No alias match
TK_NotStart,519112429,Unassigned,No alias match
TK_NotStart,070866849,Unassigned,No alias match
TK_NotStart,916880123,Unassigned,No alias match
TK_NotStart,519805912,Unassigned,No alias match
TK_NotStart,652849252,Unassigned,No alias match
TK_NotStart,808434842,Unassigned,No alias match
TK_NotStart,917873359,Unassigned,No alias match
TK_NotStart,326846781,Unassigned,No alias match
TK_NotStart,171887556,Unassigned,No alias match
TK_NotStart,088693526,Unassigned,No alias match
TK_NotStart,070884773,Unassigned,No alias match
TK_NotStart,547880286,Unassigned,No alias match
TK_NotStart,917801795,Unassigned,No alias match
TK_NotStart,130840860,Unassigned,No alias match
TK_NotStart,791887783,Unassigned,No alias match
TK_NotStart,171894288,Unassigned,No alias match
TK_NotStart,790869957,Unassigned,No alias match
TK_NotStart,899661978,Unassigned,No alias match
TK_NotStart,693833374,Unassigned,No alias match
TK_NotStart,893563921,Unassigned,No alias match
TK_NotStart,129823044,Unassigned,No alias match
TK_NotStart,383400427,Unassigned,No alias match
TK_NotStart,017635268,Unassigned,No alias match
TK_NotStart,383445168,Unassigned,No alias match
TK_NotStart,143683511,Unassigned,No alias match
TK_NotStart,289607496,Unassigned,No alias match
TK_NotStart,955627269,Unassigned,No alias match
TK_NotStart,137813627,Unassigned,No alias match
TK_NotStart,279811676,Unassigned,No alias match
TK_NotStart,070826666,Unassigned,No alias match
TK_NotStart,630622494,Unassigned,No alias match
TK_NotStart,583656681,Unassigned,No alias match
TK_NotStart,471636675,Unassigned,No alias match
TK_NotStart,790874474,Unassigned,No alias match
TK_NotStart,281563262,Unassigned,No alias match
TK_NotStart,859874744,Unassigned,No alias match
TK_NotStart,326837915,Unassigned,No alias match
TK_NotStart,652878430,Unassigned,No alias match
TK_NotStart,586835480,Unassigned,No alias match
TK_NotStart,784000188,Unassigned,No alias match
TK_NotStart,791858769,Unassigned,No alias match
TK_NotStart,403692293,Unassigned,No alias match
TK_NotStart,899639667,Unassigned,No alias match
TK_NotStart,384563707,Unassigned,No alias match
TK_NotStart,899686645,Unassigned,No alias match
TK_NotStart,496691097,Unassigned,No alias match
TK_NotStart,806893653,Unassigned,No alias match
TK_NotStart,586886941,Unassigned,No alias match
TK_NotStart,326813326,Unassigned,No alias match
TK_NotStart,198825610,Unassigned,No alias match
TK_NotStart,088617574,Unassigned,No alias match
TK_NotStart,899632976,Unassigned,No alias match
TK_NotStart,289620975,Unassigned,No alias match
TK_NotStart,155852850,Unassigned,No alias match
TK_NotStart,958542141,Unassigned,No alias match
TK_NotStart,129870099,Unassigned,No alias match
TK_NotStart,792655174,Unassigned,No alias match
TK_NotStart,982641348,Unassigned,No alias match
TK_NotStart,017650999,Unassigned,No alias match
TK_NotStart,630698618,Unassigned,No alias match
TK_NotStart,404855572,Unassigned,No alias match
TK_NotStart,143692536,Unassigned,No alias match
TK_NotStart,507627831,Unassigned,No alias match
TK_NotStart,955634061,Unassigned,No alias match
TK_NotStart,982603334,Unassigned,No alias match
TK_NotStart,547880414,Unassigned,No alias match
TK_NotStart,784067352,Unassigned,No alias match
TK_NotStart,861805339,Unassigned,No alias match
TK_NotStart,116891050,Unassigned,No alias match
TK_NotStart,899626298,Unassigned,No alias match
TK_NotStart,198814467,Unassigned,No alias match
TK_NotStart,859827835,Unassigned,No alias match
TK_NotStart,983686054,Unassigned,No alias match
TK_NotStart,959582380,Unassigned,No alias match
TK_NotStart,859854684,Unassigned,No alias match
TK_NotStart,081899906,Unassigned,No alias match
TK_NotStart,583643350,Unassigned,No alias match
TK_NotStart,790802974,Unassigned,No alias match
TK_NotStart,791865549,Unassigned,No alias match
TK_NotStart,583643353,Unassigned,No alias match
TK_NotStart,647876573,Unassigned,No alias match
TK_NotStart,630680755,Unassigned,No alias match
TK_NotStart,348590585,Unassigned,No alias match
TK_NotStart,404886927,Unassigned,No alias match
TK_NotStart,693869298,Unassigned,No alias match
TK_NotStart,198818962,Unassigned,No alias match
TK_NotStart,792661931,Unassigned,No alias match
TK_NotStart,129872388,Unassigned,No alias match
TK_NotStart,198827913,Unassigned,No alias match
TK_NotStart,792641801,Unassigned,No alias match
TK_NotStart,116857531,Unassigned,No alias match
TK_NotStart,882678825,Unassigned,No alias match
TK_NotStart,377633572,Unassigned,No alias match
TK_NotStart,171834054,Unassigned,No alias match
TK_NotStart,822836847,Unassigned,No alias match
TK_NotStart,647894500,Unassigned,No alias match
TK_NotStart,519817304,Unassigned,No alias match
TK_NotStart,155832799,Unassigned,No alias match
TK_NotStart,496664362,Unassigned,No alias match
TK_NotStart,470084330,Unassigned,No alias match
TK_NotStart,019053679,Unassigned,No alias match
TK_NotStart,017673450,Unassigned,No alias match
TK_NotStart,859852501,Unassigned,No alias match
TK_NotStart,515611761,Unassigned,No alias match
TK_NotStart,519808377,Unassigned,No alias match
TK_NotStart,530644405,Unassigned,No alias match
TK_NotStart,917857923,Unassigned,No alias match
TK_NotStart,326898454,Unassigned,No alias match
TK_NotStart,326855955,Unassigned,No alias match
TK_NotStart,404448538,Unassigned,No alias match
TK_NotStart,403683490,Unassigned,No alias match
TK_NotStart,171840811,Unassigned,No alias match
TK_NotStart,507601090,Unassigned,No alias match
TK_NotStart,630669646,Unassigned,No alias match
TK_NotStart,647829674,Unassigned,No alias match
TK_NotStart,790897010,Unassigned,No alias match
TK_NotStart,784096531,Unassigned,No alias match
TK_NotStart,982619096,Unassigned,No alias match
TK_NotStart,982657126,Unassigned,No alias match
TK_NotStart,982652652,Unassigned,No alias match
TK_NotStart,404813184,Unassigned,No alias match
TK_NotStart,507672683,Unassigned,No alias match
TK_NotStart,965600005,Unassigned,No alias match
TK_NotStart,965646983,Unassigned,No alias match
TK_NotStart,137871982,Unassigned,No alias match
TK_NotStart,130809775,Unassigned,No alias match
TK_NotStart,515631938,Unassigned,No alias match
TK_NotStart,171849788,Unassigned,No alias match
TK_NotStart,859888355,Unassigned,No alias match
TK_NotStart,547851463,Unassigned,No alias match
TK_NotStart,143663593,Unassigned,No alias match
TK_NotStart,130838874,Unassigned,No alias match
TK_NotStart,076515568,Unassigned,No alias match
TK_NotStart,171829670,Unassigned,No alias match
TK_NotStart,289697201,Unassigned,No alias match
TK_NotStart,583639002,Unassigned,No alias match
TK_NotStart,977679843,Unassigned,No alias match
TK_NotStart,470041908,Unassigned,No alias match
TK_NotStart,081882142,Unassigned,No alias match
TK_NotStart,630651799,Unassigned,No alias match
TK_NotStart,384523638,Unassigned,No alias match
TK_NotStart,693817970,Unassigned,No alias match
TK_NotStart,019087326,Unassigned,No alias match
TK_NotStart,201850226,Unassigned,No alias match
TK_NotStart,477880369,Unassigned,No alias match
TK_NotStart,693871670,Unassigned,No alias match
TK_NotStart,790821016,Unassigned,No alias match
TK_NotStart,199644553,Unassigned,No alias match
TK_NotStart,530651211,Unassigned,No alias match
TK_NotStart,808473195,Unassigned,No alias match
TK_NotStart,977621714,Unassigned,No alias match
TK_NotStart,326838150,Unassigned,No alias match
TK_NotStart,289616710,Unassigned,No alias match
TK_NotStart,965604555,Unassigned,No alias match
TK_NotStart,477882632,Unassigned,No alias match
TK_NotStart,143645753,Unassigned,No alias match
TK_NotStart,583601018,Unassigned,No alias match
TK_NotStart,130838930,Unassigned,No alias match
TK_NotStart,426852195,Unassigned,No alias match
TK_NotStart,496608575,Unassigned,No alias match
TK_NotStart,647829777,Unassigned,No alias match
TK_NotStart,688608056,Unassigned,No alias match
TK_NotStart,143609987,Unassigned,No alias match
TK_NotStart,861807791,Unassigned,No alias match
TK_NotStart,583634608,Unassigned,No alias match
TK_NotStart,652829494,Unassigned,No alias match
TK_NotStart,519139668,Unassigned,No alias match
TK_NotStart,916891692,Unassigned,No alias match
TK_NotStart,403629938,Unassigned,No alias match
TK_NotStart,130807659,Unassigned,No alias match
TK_NotStart,137890004,Unassigned,No alias match
TK_NotStart,129807724,Unassigned,No alias match
TK_NotStart,899613112,Unassigned,No alias match
TK_NotStart,496673497,Unassigned,No alias match
TK_NotStart,965682918,Unassigned,No alias match
TK_NotStart,861807831,Unassigned,No alias match
TK_NotStart,965656083,Unassigned,No alias match
TK_NotStart,916849219,Unassigned,No alias match
TK_NotStart,131440757,Unassigned,No alias match
TK_NotStart,426858981,Unassigned,No alias match
TK_NotStart,882607465,Unassigned,No alias match
TK_NotStart,404884936,Unassigned,No alias match
TK_NotStart,515611964,Unassigned,No alias match
TK_NotStart,512540564,Unassigned,No alias match
TK_NotStart,426834387,Unassigned,No alias match
TK_NotStart,199684933,Unassigned,No alias match
TK_NotStart,359634908,Unassigned,No alias match
TK_NotStart,081821886,Unassigned,No alias match
TK_NotStart,519882414,Unassigned,No alias match
TK_NotStart,129874892,Unassigned,No alias match
TK_NotStart,530673710,Unassigned,No alias match
TK_NotStart,652885497,Unassigned,No alias match
TK_NotStart,404829045,Unassigned,No alias match
TK_NotStart,471623629,Unassigned,No alias match
TK_NotStart,116875699,Unassigned,No alias match
TK_NotStart,519875723,Unassigned,No alias match
