location,section,level / floor,trade,state,start_date,complete_date,capture_date
STAFF LOUNGE 100B,A,SOE,Wall Drywall,complete,,,2025/06/26
STAFF LOUNGE 100B,A,SOE,Wall Taping & Mudding,complete,,,2025/06/26
STAFF LOUNGE 100B,A,SOE,Wall Prime Paint,in progress,,,2025/06/26
STAFF LOUNGE 100B,A,SOE,Access Control Systems,not started,,,2025/06/26
STAFF LOUNGE 100B,A,SOE,In Wall Insulation,complete,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,Overhead Duct Rough In,in progress,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,Overhead Duct Insulation,in progress,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,Overhead Plumbing,in progress,,2025/07/31,2025/07/02
STAFF LOUNGE 100B,A,SOE,Wall Drywall,complete,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,Wall Taping & Mudding,complete,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,Wall Prime Paint,in progress,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,Access Control Systems,not started,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,In Wall Insulation,complete,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,Overhead Duct Rough In,in progress,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,Overhead Duct Insulation,in progress,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,Overhead Plumbing,in progress,,2025/07/31,2025/07/02
STAFF LOUNGE 100B,A,SOE,Wall Drywall,complete,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,Wall Taping & Mudding,complete,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,Wall Prime Paint,in progress,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,Access Control Systems,not started,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,In Wall Insulation,complete,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,Overhead Duct Rough In,in progress,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,Overhead Duct Insulation,in progress,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,Overhead Plumbing,complete,,2025/07/31,2025/07/02
STAFF LOUNGE 100B,A,SOE,Wall Drywall,complete,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,Wall Taping & Mudding,complete,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,Wall Prime Paint,in progress,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,Access Control Systems,not started,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,In Wall Insulation,complete,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,Overhead Duct Rough In,in progress,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,Overhead Duct Insulation,in progress,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,Overhead Plumbing,complete,,2025/07/31,2025/07/02
STAFF LOUNGE 100B,A,SOE,Wall Drywall,complete,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,Wall Taping & Mudding,complete,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,Wall Prime Paint,in progress,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,Access Control Systems,not started,,,2025/07/02
STAFF LOUNGE 100B,A,SOE,In Wall Insulation,complete,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,Overhead Duct Rough In,in progress,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,Overhead Duct Insulation,in progress,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,Overhead Plumbing,in progress,,2025/07/31,2025/07/31
STAFF LOUNGE 100B,A,SOE,Wall Drywall,complete,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,Wall Taping & Mudding,complete,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,Wall Prime Paint,in progress,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,Access Control Systems,no capture,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,In Wall Insulation,complete,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,Overhead Duct Rough In,in progress,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,Overhead Duct Insulation,in progress,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,Overhead Plumbing,in progress,,2025/07/31,2025/07/31
STAFF LOUNGE 100B,A,SOE,Wall Drywall,complete,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,Wall Taping & Mudding,complete,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,Wall Prime Paint,in progress,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,Access Control Systems,no capture,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,In Wall Insulation,complete,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,Overhead Duct Rough In,in progress,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,Overhead Duct Insulation,in progress,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,Overhead Plumbing,complete,,2025/07/31,2025/07/31
STAFF LOUNGE 100B,A,SOE,Wall Drywall,complete,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,Wall Taping & Mudding,complete,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,Wall Prime Paint,in progress,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,Access Control Systems,no capture,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,In Wall Insulation,complete,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,Overhead Duct Rough In,in progress,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,Overhead Duct Insulation,in progress,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,Overhead Plumbing,complete,,2025/07/31,2025/07/31
STAFF LOUNGE 100B,A,SOE,Wall Drywall,complete,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,Wall Taping & Mudding,complete,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,Wall Prime Paint,in progress,,,2025/07/31
STAFF LOUNGE 100B,A,SOE,Access Control Systems,no capture,,,2025/07/31
STAIR A,B,2,Wall Drywall Finish,no capture,,,2025/04/11
STAIR A,B,2,Wall Drywall,no capture,,,2025/04/11
STAIR A,B,2,In Wall Insulation,no capture,,,2025/04/11
STAIR A,B,2,Overhead Duct Insulation,no capture,,,2025/04/11
STAIR A,B,2,Overhead Duct Rough In,no capture,,,2025/04/11
STAIR A,B,2,Overhead Plumbing,no capture,,,2025/04/11
STAIR A,B,2,Wall Prime Paint,no capture,,,2025/04/11
STAIR A,B,2,Wall Drywall Finish,no capture,,,2025/04/25
STAIR A,B,2,Wall Drywall,no capture,,,2025/04/25
STAIR A,B,2,In Wall Insulation,no capture,,,2025/04/25
STAIR A,B,2,Overhead Duct Insulation,no capture,,,2025/04/25
STAIR A,B,2,Overhead Duct Rough In,no capture,,,2025/04/25
STAIR A,B,2,Overhead Plumbing,no capture,,,2025/04/25
STAIR A,B,2,Wall Prime Paint,no capture,,,2025/04/25
STAIR A,B,2,Wall Drywall Finish,not started,,,2025/05/06
STAIR A,B,2,Wall Drywall,not started,,,2025/05/06
STAIR A,B,2,In Wall Insulation,not started,,,2025/05/06
STAIR A,B,2,Overhead Duct Insulation,not started,,,2025/05/06
STAIR A,B,2,Overhead Duct Rough In,not started,,,2025/05/06
STAIR A,B,2,Overhead Plumbing,not started,,,2025/05/06
STAIR A,B,2,Wall Prime Paint,not started,,,2025/05/06
STAIR A,B,2,Wall Drywall Finish,no capture,,,2025/05/07
STAIR A,B,2,Wall Drywall,no capture,,,2025/05/07
STAIR A,B,2,In Wall Insulation,no capture,,,2025/05/07
STAIR A,B,2,Overhead Duct Insulation,no capture,,,2025/05/07
STAIR A,B,2,Overhead Duct Rough In,no capture,,,2025/05/07
STAIR A,B,2,Overhead Plumbing,no capture,,,2025/05/07
STAIR A,B,2,Wall Prime Paint,no capture,,,2025/05/07
STAIR A,B,2,Wall Drywall Finish,not started,,,2025/05/14
STAIR A,B,2,Wall Drywall,not started,,,2025/05/14
STAIR A,B,2,In Wall Insulation,not started,,,2025/05/14
STAIR A,B,2,Overhead Duct Insulation,not started,,,2025/05/14
STAIR A,B,2,Overhead Duct Rough In,in progress,,,2025/05/14
STAIR A,B,2,Overhead Plumbing,in progress,,,2025/05/14
STAIR A,B,2,Wall Prime Paint,not started,,,2025/05/14
STAIR A,B,2,In Wall Insulation,no capture,,,2025/05/30
STAIR A,B,2,Overhead Duct Insulation,no capture,,,2025/05/30
STAIR A,B,2,Overhead Duct Rough In,in progress,,,2025/05/30
STAIR A,B,2,Overhead Plumbing,no capture,,,2025/05/30
STAIR A,B,2,Wall Drywall,not started,,,2025/05/30
STAIR A,B,2,Wall Drywall Finish,no capture,,,2025/05/30
STAIR A,B,2,Wall Prime Paint,no capture,,,2025/05/30
STAIR A,B,2,In Wall Insulation,not started,,,2025/06/06
STAIR A,B,2,Overhead Duct Insulation,no capture,,,2025/06/06
STAIR A,B,2,Overhead Duct Rough In,no capture,,,2025/06/06
STAIR A,B,2,Overhead Plumbing,no capture,,,2025/06/06
STAIR A,B,2,Wall Drywall,not started,,,2025/06/06
STAIR A,B,2,Wall Drywall Finish,not started,,,2025/06/06
STAIR A,B,2,Wall Prime Paint,not started,,,2025/06/06
STAIR A,B,2,In Wall Insulation,not started,,,2025/06/13
STAIR A,B,2,Overhead Duct Insulation,no capture,,,2025/06/13
STAIR A,B,2,Overhead Duct Rough In,no capture,,,2025/06/13
STAIR A,B,2,Overhead Plumbing,no capture,,,2025/06/13
STAIR A,B,2,Wall Drywall,not started,,,2025/06/13
STAIR A,B,2,Wall Drywall Finish,not started,,,2025/06/13
STAIR A,B,2,Wall Prime Paint,not started,,,2025/06/13
STAIR A,B,2,In Wall Insulation,no capture,,,2025/06/20
STAIR A,B,2,Overhead Duct Insulation,no capture,,,2025/06/20
STAIR A,B,2,Overhead Duct Rough In,no capture,,,2025/06/20
STAIR A,B,2,Overhead Plumbing,no capture,,,2025/06/20
STAIR A,B,2,Wall Drywall,not started,,,2025/06/20
STAIR A,B,2,Wall Drywall Finish,not started,,,2025/06/20
STAIR A,B,2,Wall Prime Paint,not started,,,2025/06/20
STAIR A,B,2,In Wall Insulation,no capture,,,2025/07/07
STAIR A,B,2,Overhead Duct Insulation,no capture,,,2025/07/07
STAIR A,B,2,Overhead Duct Rough In,no capture,,,2025/07/07
STAIR A,B,2,Overhead Plumbing,no capture,,,2025/07/07
STAIR A,B,2,Wall Drywall,no capture,,,2025/07/07
STAIR A,B,2,Wall Drywall Finish,no capture,,,2025/07/07
STAIR A,B,2,Wall Prime Paint,no capture,,,2025/07/07
STAIR A,B,2,In Wall Insulation,no capture,,,2025/07/17
STAIR A,B,2,Overhead Duct Insulation,no capture,,,2025/07/17
STAIR A,B,2,Overhead Duct Rough In,no capture,,,2025/07/17
STAIR A,B,2,Overhead Plumbing,no capture,,,2025/07/17
STAIR A,B,2,Wall Drywall,no capture,,,2025/07/17
STAIR A,B,2,Wall Drywall Finish,no capture,,,2025/07/17
STAIR A,B,2,Wall Prime Paint,no capture,,,2025/07/17
STAIR A,B,2,In Wall Insulation,no capture,,,2025/07/25
STAIR A,B,2,Overhead Duct Insulation,no capture,,,2025/07/25
STAIR A,B,2,Overhead Duct Rough In,no capture,,,2025/07/25
STAIR A,B,2,Overhead Plumbing,no capture,,,2025/07/25
STAIR A,B,2,Wall Drywall,not started,,,2025/07/25
STAIR A,B,2,Wall Drywall Finish,not started,,,2025/07/25
STAIR A,B,2,Wall Prime Paint,in progress,,,2025/07/25
STAIR A,B,2,In Wall Insulation,not started,,,2025/08/01
STAIR A,B,2,Overhead Duct Insulation,no capture,,,2025/08/01
STAIR A,B,2,Overhead Duct Rough In,no capture,,,2025/08/01
STAIR A,B,2,Overhead Plumbing,no capture,,,2025/08/01
STAIR A,B,2,Wall Drywall,not started,,,2025/08/01
STAIR A,B,2,Wall Drywall Finish,not started,,,2025/08/01
STAIR A,B,2,Wall Prime Paint,in progress,,,2025/08/01
STAIR A,B,2,In Wall Insulation,not started,,,2025/08/06
STAIR A,B,2,Overhead Duct Insulation,not started,,,2025/08/06
STAIR A,B,2,Overhead Duct Rough In,in progress,,,2025/08/06
STAIR A,B,2,Overhead Plumbing,in progress,,,2025/08/06
STAIR A,B,2,Wall Drywall,not started,,,2025/08/06
STAIR A,B,2,Wall Drywall Finish,not started,,,2025/08/06
STAIR A,B,2,Wall Prime Paint,in progress,,,2025/08/06
STAIR A,B,2,In Wall Insulation,no capture,,,2025/08/08
STAIR A,B,2,Overhead Duct Insulation,no capture,,,2025/08/08
STAIR A,B,2,Overhead Duct Rough In,no capture,,,2025/08/08
STAIR A,B,2,Overhead Plumbing,no capture,,,2025/08/08
STAIR A,B,2,Wall Drywall,no capture,,,2025/08/08
STAIR A,B,2,Wall Drywall Finish,no capture,,,2025/08/08
STAIR A,B,2,Wall Prime Paint,no capture,,,2025/08/08
STAIR A,B,2,In Wall Insulation,in progress,,,2025/08/12
STAIR A,B,2,Overhead Duct Insulation,no capture,,,2025/08/12
STAIR A,B,2,Overhead Duct Rough In,no capture,,,2025/08/12
STAIR A,B,2,Overhead Plumbing,no capture,,,2025/08/12
STAIR A,B,2,Wall Drywall,in progress,,,2025/08/12
STAIR A,B,2,Wall Drywall Finish,not started,,,2025/08/12
STAIR A,B,2,Wall Prime Paint,in progress,,,2025/08/12
STAIR A,B,2,Wall Drywall Finish,no capture,,,2025/04/17
STAIR A,B,2,Wall Drywall,no capture,,,2025/04/17
STAIR A,B,2,In Wall Insulation,no capture,,,2025/04/17
STAIR A,B,2,Overhead Duct Insulation,no capture,,,2025/04/17
STAIR A,B,2,Overhead Duct Rough In,no capture,,,2025/04/17
STAIR A,B,2,Overhead Plumbing,no capture,,,2025/04/17
STAIR A,B,2,Wall Prime Paint,no capture,,,2025/04/17
STAR-SERGEANT 220,C,2,Wall Drywall Finish,in progress,,,2025/04/17
STAR-SERGEANT 220,C,2,Wall Drywall,in progress,,,2025/04/17
STAR-SERGEANT 220,C,2,In Wall Insulation,in progress,,,2025/04/17
STAR-SERGEANT 220,C,2,Overhead Duct Insulation,not started,,,2025/04/17
STAR-SERGEANT 220,C,2,Overhead Duct Rough In,not started,,,2025/04/17
STAR-SERGEANT 220,C,2,Overhead Plumbing,not started,,,2025/04/17
STAR-SERGEANT 220,C,2,Wall Prime Paint,not started,,,2025/04/17
STORAGE 104,C,1,Wall Drywall Finish,in progress,,2025/05/14,2025/04/11
STORAGE 104,C,1,Wall Drywall,in progress,,2025/05/14,2025/04/11
STORAGE 104,C,1,In Wall Insulation,in progress,,2025/04/25,2025/04/11
STORAGE 104,C,1,Overhead Duct Insulation,in progress,,,2025/04/11
STORAGE 104,C,1,Overhead Duct Rough In,in progress,,,2025/04/11
STORAGE 104,C,1,Overhead Plumbing,not started,,,2025/04/11
STORAGE 104,C,1,Wall Prime Paint,not started,,2025/07/07,2025/04/11
STORAGE 104,C,1,Wall Drywall Finish,in progress,,2025/05/14,2025/04/25
STORAGE 104,C,1,Wall Drywall,in progress,,2025/05/14,2025/04/25
STORAGE 104,C,1,In Wall Insulation,complete,,2025/04/25,2025/04/25
STORAGE 104,C,1,Overhead Duct Insulation,in progress,,,2025/04/25
STORAGE 104,C,1,Overhead Duct Rough In,in progress,,,2025/04/25
STORAGE 104,C,1,Overhead Plumbing,not started,,,2025/04/25
STORAGE 104,C,1,Wall Prime Paint,not started,,2025/07/07,2025/04/25
STORAGE 104,C,1,Wall Drywall Finish,no capture,,2025/05/14,2025/05/06
STORAGE 104,C,1,Wall Drywall,no capture,,2025/05/14,2025/05/06
STORAGE 104,C,1,In Wall Insulation,complete,,2025/04/25,2025/05/06
STORAGE 104,C,1,Overhead Duct Insulation,no capture,,,2025/05/06
STORAGE 104,C,1,Overhead Duct Rough In,no capture,,,2025/05/06
STORAGE 104,C,1,Overhead Plumbing,no capture,,,2025/05/06
STORAGE 104,C,1,Wall Prime Paint,no capture,,2025/07/07,2025/05/06
STORAGE 104,C,1,Wall Drywall Finish,in progress,,2025/05/14,2025/05/07
STORAGE 104,C,1,Wall Drywall,in progress,,2025/05/14,2025/05/07
STORAGE 104,C,1,In Wall Insulation,complete,,2025/04/25,2025/05/07
STORAGE 104,C,1,Overhead Duct Insulation,in progress,,,2025/05/07
STORAGE 104,C,1,Overhead Duct Rough In,in progress,,,2025/05/07
STORAGE 104,C,1,Overhead Plumbing,not started,,,2025/05/07
STORAGE 104,C,1,Wall Prime Paint,in progress,,2025/07/07,2025/05/07
STORAGE 104,C,1,Wall Drywall Finish,complete,,2025/05/14,2025/05/14
STORAGE 104,C,1,Wall Drywall,complete,,2025/05/14,2025/05/14
STORAGE 104,C,1,In Wall Insulation,complete,,2025/04/25,2025/05/14
STORAGE 104,C,1,Overhead Duct Insulation,in progress,,,2025/05/14
STORAGE 104,C,1,Overhead Duct Rough In,in progress,,,2025/05/14
STORAGE 104,C,1,Overhead Plumbing,not started,,,2025/05/14
STORAGE 104,C,1,Wall Prime Paint,in progress,,2025/07/07,2025/05/14
STORAGE 104,C,1,In Wall Insulation,complete,,2025/04/25,2025/05/30
STORAGE 104,C,1,Overhead Duct Insulation,in progress,,,2025/05/30
STORAGE 104,C,1,Overhead Duct Rough In,in progress,,,2025/05/30
STORAGE 104,C,1,Overhead Plumbing,not started,,,2025/05/30
STORAGE 104,C,1,Wall Drywall,complete,,2025/05/14,2025/05/30
STORAGE 104,C,1,Wall Drywall Finish,complete,,2025/05/14,2025/05/30
STORAGE 104,C,1,Wall Prime Paint,in progress,,2025/07/07,2025/05/30
STORAGE 104,C,1,In Wall Insulation,no capture,,2025/04/25,2025/06/06
STORAGE 104,C,1,Overhead Duct Insulation,no capture,,,2025/06/06
STORAGE 104,C,1,Overhead Duct Rough In,no capture,,,2025/06/06
STORAGE 104,C,1,Overhead Plumbing,not started,,,2025/06/06
STORAGE 104,C,1,Wall Drywall,complete,,2025/05/14,2025/06/06
STORAGE 104,C,1,Wall Drywall Finish,complete,,2025/05/14,2025/06/06
STORAGE 104,C,1,Wall Prime Paint,in progress,,2025/07/07,2025/06/06
STORAGE 104,C,1,In Wall Insulation,no capture,,2025/04/25,2025/06/13
STORAGE 104,C,1,Overhead Duct Insulation,no capture,,,2025/06/13
STORAGE 104,C,1,Overhead Duct Rough In,no capture,,,2025/06/13
STORAGE 104,C,1,Overhead Plumbing,not started,,,2025/06/13
STORAGE 104,C,1,Wall Drywall,complete,,2025/05/14,2025/06/13
STORAGE 104,C,1,Wall Drywall Finish,complete,,2025/05/14,2025/06/13
STORAGE 104,C,1,Wall Prime Paint,in progress,,2025/07/07,2025/06/13
STORAGE 104,C,1,In Wall Insulation,no capture,,2025/04/25,2025/06/20
STORAGE 104,C,1,Overhead Duct Insulation,no capture,,,2025/06/20
STORAGE 104,C,1,Overhead Duct Rough In,no capture,,,2025/06/20
STORAGE 104,C,1,Overhead Plumbing,not started,,,2025/06/20
STORAGE 104,C,1,Wall Drywall,complete,,2025/05/14,2025/06/20
STORAGE 104,C,1,Wall Drywall Finish,complete,,2025/05/14,2025/06/20
STORAGE 104,C,1,Wall Prime Paint,in progress,,2025/07/07,2025/06/20
STORAGE 104,C,1,In Wall Insulation,no capture,,2025/04/25,2025/07/07
STORAGE 104,C,1,Overhead Duct Insulation,no capture,,,2025/07/07
STORAGE 104,C,1,Overhead Duct Rough In,no capture,,,2025/07/07
STORAGE 104,C,1,Overhead Plumbing,not started,,,2025/07/07
STORAGE 104,C,1,Wall Drywall,complete,,2025/05/14,2025/07/07
STORAGE 104,C,1,Wall Drywall Finish,complete,,2025/05/14,2025/07/07
STORAGE 104,C,1,Wall Prime Paint,complete,,2025/07/07,2025/07/07
STORAGE 104,C,1,In Wall Insulation,no capture,,2025/04/25,2025/07/17
STORAGE 104,C,1,Overhead Duct Insulation,no capture,,,2025/07/17
STORAGE 104,C,1,Overhead Duct Rough In,no capture,,,2025/07/17
STORAGE 104,C,1,Overhead Plumbing,not started,,,2025/07/17
STORAGE 104,C,1,Wall Drywall,complete,,2025/05/14,2025/07/17
STORAGE 104,C,1,Wall Drywall Finish,complete,,2025/05/14,2025/07/17
STORAGE 104,C,1,Wall Prime Paint,complete,,2025/07/07,2025/07/17
STORAGE 104,C,1,In Wall Insulation,no capture,,2025/04/25,2025/07/25
STORAGE 104,C,1,Overhead Duct Insulation,in progress,,,2025/07/25
STORAGE 104,C,1,Overhead Duct Rough In,in progress,,,2025/07/25
STORAGE 104,C,1,Overhead Plumbing,not started,,,2025/07/25
STORAGE 104,C,1,Wall Drywall,complete,,2025/05/14,2025/07/25
STORAGE 104,C,1,Wall Drywall Finish,complete,,2025/05/14,2025/07/25
STORAGE 104,C,1,Wall Prime Paint,complete,,2025/07/07,2025/07/25
STORAGE 104,C,1,In Wall Insulation,no capture,,2025/04/25,2025/08/01
STORAGE 104,C,1,Overhead Duct Insulation,in progress,,,2025/08/01
STORAGE 104,C,1,Overhead Duct Rough In,in progress,,,2025/08/01
STORAGE 104,C,1,Overhead Plumbing,not started,,,2025/08/01
STORAGE 104,C,1,Wall Drywall,complete,,2025/05/14,2025/08/01
STORAGE 104,C,1,Wall Drywall Finish,complete,,2025/05/14,2025/08/01
STORAGE 104,C,1,Wall Prime Paint,complete,,2025/07/07,2025/08/01
STORAGE 104,C,1,In Wall Insulation,no capture,,2025/04/25,2025/08/06
STORAGE 104,C,1,Overhead Duct Insulation,no capture,,,2025/08/06
STORAGE 104,C,1,Overhead Duct Rough In,no capture,,,2025/08/06
STORAGE 104,C,1,Overhead Plumbing,not started,,,2025/08/06
STORAGE 104,C,1,Wall Drywall,complete,,2025/05/14,2025/08/06
STORAGE 104,C,1,Wall Drywall Finish,complete,,2025/05/14,2025/08/06
STORAGE 104,C,1,Wall Prime Paint,complete,,2025/07/07,2025/08/06
STORAGE 104,C,1,In Wall Insulation,no capture,,2025/04/25,2025/08/08
STORAGE 104,C,1,Overhead Duct Insulation,no capture,,,2025/08/08
STORAGE 104,C,1,Overhead Duct Rough In,no capture,,,2025/08/08
STORAGE 104,C,1,Overhead Plumbing,not started,,,2025/08/08
STORAGE 104,C,1,Wall Drywall,complete,,2025/05/14,2025/08/08
STORAGE 104,C,1,Wall Drywall Finish,complete,,2025/05/14,2025/08/08
STORAGE 104,C,1,Wall Prime Paint,complete,,2025/07/07,2025/08/08
STORAGE 104,C,1,In Wall Insulation,no capture,,2025/04/25,2025/08/12
STORAGE 104,C,1,Overhead Duct Insulation,no capture,,,2025/08/12
STORAGE 104,C,1,Overhead Duct Rough In,no capture,,,2025/08/12
STORAGE 104,C,1,Overhead Plumbing,not started,,,2025/08/12
STORAGE 104,C,1,Wall Drywall,complete,,2025/05/14,2025/08/12
STORAGE 104,C,1,Wall Drywall Finish,complete,,2025/05/14,2025/08/12
STORAGE 104,C,1,Wall Prime Paint,complete,,2025/07/07,2025/08/12
STORAGE 127,C,1,Wall Drywall Finish,in progress,,2025/04/25,2025/04/11
STORAGE 127,C,1,Wall Drywall,complete,,,2025/04/11
STORAGE 127,C,1,In Wall Insulation,complete,,,2025/04/11
STORAGE 127,C,1,Overhead Duct Insulation,in progress,,2025/08/01,2025/04/11
STORAGE 127,C,1,Overhead Duct Rough In,in progress,,,2025/04/11
STORAGE 127,C,1,Overhead Plumbing,no capture,,,2025/04/11
STORAGE 127,C,1,Wall Prime Paint,not started,2025/04/25,2025/05/06,2025/04/11
STORAGE 127,C,1,Wall Drywall Finish,complete,,2025/04/25,2025/04/25
STORAGE 127,C,1,Wall Drywall,complete,,,2025/04/25
STORAGE 127,C,1,In Wall Insulation,complete,,,2025/04/25
STORAGE 127,C,1,Overhead Duct Insulation,in progress,,2025/08/01,2025/04/25
STORAGE 127,C,1,Overhead Duct Rough In,in progress,,,2025/04/25
STORAGE 127,C,1,Overhead Plumbing,not started,,,2025/04/25
STORAGE 127,C,1,Wall Prime Paint,in progress,2025/04/25,2025/05/06,2025/04/25
STORAGE 127,C,1,Wall Drywall Finish,complete,,2025/04/25,2025/05/06
STORAGE 127,C,1,Wall Drywall,complete,,,2025/05/06
STORAGE 127,C,1,In Wall Insulation,complete,,,2025/05/06
STORAGE 127,C,1,Overhead Duct Insulation,in progress,,2025/08/01,2025/05/06
STORAGE 127,C,1,Overhead Duct Rough In,in progress,,,2025/05/06
STORAGE 127,C,1,Overhead Plumbing,not started,,,2025/05/06
STORAGE 127,C,1,Wall Prime Paint,complete,2025/04/25,2025/05/06,2025/05/06
STORAGE 127,C,1,Wall Drywall Finish,complete,,2025/04/25,2025/05/07
STORAGE 127,C,1,Wall Drywall,complete,,,2025/05/07
STORAGE 127,C,1,In Wall Insulation,complete,,,2025/05/07
STORAGE 127,C,1,Overhead Duct Insulation,in progress,,2025/08/01,2025/05/07
STORAGE 127,C,1,Overhead Duct Rough In,in progress,,,2025/05/07
STORAGE 127,C,1,Overhead Plumbing,not started,,,2025/05/07
STORAGE 127,C,1,Wall Prime Paint,complete,2025/04/25,2025/05/06,2025/05/07
STORAGE 127,C,1,Wall Drywall Finish,complete,,2025/04/25,2025/05/14
STORAGE 127,C,1,Wall Drywall,complete,,,2025/05/14
STORAGE 127,C,1,In Wall Insulation,complete,,,2025/05/14
STORAGE 127,C,1,Overhead Duct Insulation,in progress,,2025/08/01,2025/05/14
STORAGE 127,C,1,Overhead Duct Rough In,in progress,,,2025/05/14
STORAGE 127,C,1,Overhead Plumbing,not started,,,2025/05/14
STORAGE 127,C,1,Wall Prime Paint,complete,2025/04/25,2025/05/06,2025/05/14
STORAGE 127,C,1,In Wall Insulation,complete,,,2025/05/30
STORAGE 127,C,1,Overhead Duct Insulation,no capture,,2025/08/01,2025/05/30
STORAGE 127,C,1,Overhead Duct Rough In,in progress,,,2025/05/30
STORAGE 127,C,1,Overhead Plumbing,not started,,,2025/05/30
STORAGE 127,C,1,Wall Drywall,complete,,,2025/05/30
STORAGE 127,C,1,Wall Drywall Finish,no capture,,2025/04/25,2025/05/30
STORAGE 127,C,1,Wall Prime Paint,complete,2025/04/25,2025/05/06,2025/05/30
STORAGE 127,C,1,In Wall Insulation,no capture,,,2025/06/06
STORAGE 127,C,1,Overhead Duct Insulation,no capture,,2025/08/01,2025/06/06
STORAGE 127,C,1,Overhead Duct Rough In,no capture,,,2025/06/06
STORAGE 127,C,1,Overhead Plumbing,not started,,,2025/06/06
STORAGE 127,C,1,Wall Drywall,complete,,,2025/06/06
STORAGE 127,C,1,Wall Drywall Finish,complete,,2025/04/25,2025/06/06
STORAGE 127,C,1,Wall Prime Paint,complete,2025/04/25,2025/05/06,2025/06/06
STORAGE 127,C,1,In Wall Insulation,no capture,,,2025/06/13
STORAGE 127,C,1,Overhead Duct Insulation,no capture,,2025/08/01,2025/06/13
STORAGE 127,C,1,Overhead Duct Rough In,no capture,,,2025/06/13
STORAGE 127,C,1,Overhead Plumbing,not started,,,2025/06/13
STORAGE 127,C,1,Wall Drywall,complete,,,2025/06/13
STORAGE 127,C,1,Wall Drywall Finish,complete,,2025/04/25,2025/06/13
STORAGE 127,C,1,Wall Prime Paint,complete,2025/04/25,2025/05/06,2025/06/13
STORAGE 127,C,1,In Wall Insulation,no capture,,,2025/06/20
STORAGE 127,C,1,Overhead Duct Insulation,no capture,,2025/08/01,2025/06/20
STORAGE 127,C,1,Overhead Duct Rough In,no capture,,,2025/06/20
STORAGE 127,C,1,Overhead Plumbing,not started,,,2025/06/20
STORAGE 127,C,1,Wall Drywall,complete,,,2025/06/20
STORAGE 127,C,1,Wall Drywall Finish,complete,,2025/04/25,2025/06/20
STORAGE 127,C,1,Wall Prime Paint,complete,2025/04/25,2025/05/06,2025/06/20
STORAGE 127,C,1,In Wall Insulation,no capture,,,2025/07/07
STORAGE 127,C,1,Overhead Duct Insulation,no capture,,2025/08/01,2025/07/07
STORAGE 127,C,1,Overhead Duct Rough In,no capture,,,2025/07/07
