location,section,level / floor,trade,state,start_date,complete_date,capture_date
Room 475,A,1,Overhead Duct Rough In,in progress,,,2025/02/06
Room 475,A,1,Overhead Plumbing,not started,2025/02/13,2025/03/01,2025/02/06
Room 475,A,1,Wall Prime Paint,complete,,,2025/02/06
Room 475,A,1,Wall Drywall Finish,complete,,,2025/02/13
Room 475,A,1,Wall Drywall,complete,,,2025/02/13
Room 475,A,1,In Wall Insulation,complete,,,2025/02/13
Room 475,A,1,Overhead Duct Insulation,complete,,2025/02/05,2025/02/13
Room 475,A,1,Overhead Duct Rough In,in progress,,,2025/02/13
Room 475,A,1,Overhead Plumbing,in progress,2025/02/13,2025/03/01,2025/02/13
Room 475,A,1,Wall Prime Paint,complete,,,2025/02/13
Room 475,A,1,In Wall Insulation,complete,,,2025/03/01
Room 475,A,1,Overhead Duct Insulation,no capture,,2025/02/05,2025/03/01
Room 475,A,1,Overhead Duct Rough In,in progress,,,2025/03/01
Room 475,A,1,Overhead Plumbing,complete,2025/02/13,2025/03/01,2025/03/01
Room 475,A,1,Wall Drywall,complete,,,2025/03/01
Room 475,A,1,Wall Drywall Finish,no capture,,,2025/03/01
Room 475,A,1,Wall Prime Paint,complete,,,2025/03/01
Room 475,A,1,In Wall Insulation,complete,,,2025/03/08
Room 475,A,1,Overhead Duct Insulation,complete,,2025/02/05,2025/03/08
Room 475,A,1,Overhead Duct Rough In,in progress,,,2025/03/08
Room 475,A,1,Overhead Plumbing,complete,2025/02/13,2025/03/01,2025/03/08
Room 475,A,1,Wall Drywall,complete,,,2025/03/08
Room 475,A,1,Wall Drywall Finish,complete,,,2025/03/08
Room 475,A,1,Wall Prime Paint,complete,,,2025/03/08
Room 475,A,1,In Wall Insulation,complete,,,2025/03/15
Room 475,A,1,Overhead Duct Insulation,no capture,,2025/02/05,2025/03/15
Room 475,A,1,Overhead Duct Rough In,in progress,,,2025/03/15
Room 475,A,1,Overhead Plumbing,complete,2025/02/13,2025/03/01,2025/03/15
Room 475,A,1,Wall Drywall,complete,,,2025/03/15
Room 475,A,1,Wall Drywall Finish,complete,,,2025/03/15
Room 475,A,1,Wall Prime Paint,complete,,,2025/03/15
Room 475,A,1,In Wall Insulation,complete,,,2025/03/22
Room 475,A,1,Overhead Duct Insulation,no capture,,2025/02/05,2025/03/22
Room 475,A,1,Overhead Duct Rough In,in progress,,,2025/03/22
Room 475,A,1,Overhead Plumbing,complete,2025/02/13,2025/03/01,2025/03/22
Room 475,A,1,Wall Drywall,complete,,,2025/03/22
Room 475,A,1,Wall Drywall Finish,complete,,,2025/03/22
Room 475,A,1,Wall Prime Paint,complete,,,2025/03/22
Room 475,A,1,In Wall Insulation,complete,,,2025/04/08
Room 475,A,1,Overhead Duct Insulation,no capture,,2025/02/05,2025/04/08
Room 475,A,1,Overhead Duct Rough In,in progress,,,2025/04/08
Room 475,A,1,Overhead Plumbing,complete,2025/02/13,2025/03/01,2025/04/08
Room 475,A,1,Wall Drywall,complete,,,2025/04/08
Room 475,A,1,Wall Drywall Finish,complete,,,2025/04/08
Room 475,A,1,Wall Prime Paint,complete,,,2025/04/08
Room 475,A,1,In Wall Insulation,no capture,,,2025/04/18
Room 475,A,1,Overhead Duct Insulation,no capture,,2025/02/05,2025/04/18
Room 475,A,1,Overhead Duct Rough In,no capture,,,2025/04/18
Room 475,A,1,Overhead Plumbing,no capture,2025/02/13,2025/03/01,2025/04/18
Room 475,A,1,Wall Drywall,no capture,,,2025/04/18
Room 475,A,1,Wall Drywall Finish,no capture,,,2025/04/18
Room 475,A,1,Wall Prime Paint,no capture,,,2025/04/18
Room 475,A,1,In Wall Insulation,no capture,,,2025/04/26
Room 475,A,1,Overhead Duct Insulation,no capture,,2025/02/05,2025/04/26
Room 475,A,1,Overhead Duct Rough In,no capture,,,2025/04/26
Room 475,A,1,Overhead Plumbing,no capture,2025/02/13,2025/03/01,2025/04/26
Room 475,A,1,Wall Drywall,no capture,,,2025/04/26
Room 475,A,1,Wall Drywall Finish,no capture,,,2025/04/26
Room 475,A,1,Wall Prime Paint,no capture,,,2025/04/26
Room 475,A,1,In Wall Insulation,no capture,,,2025/05/03
Room 475,A,1,Overhead Duct Insulation,no capture,,2025/02/05,2025/05/03
Room 475,A,1,Overhead Duct Rough In,no capture,,,2025/05/03
Room 475,A,1,Overhead Plumbing,no capture,2025/02/13,2025/03/01,2025/05/03
Room 475,A,1,Wall Drywall,no capture,,,2025/05/03
Room 475,A,1,Wall Drywall Finish,no capture,,,2025/05/03
Room 475,A,1,Wall Prime Paint,no capture,,,2025/05/03
Room 475,A,1,In Wall Insulation,no capture,,,2025/05/08
Room 475,A,1,Overhead Duct Insulation,no capture,,2025/02/05,2025/05/08
Room 475,A,1,Overhead Duct Rough In,no capture,,,2025/05/08
Room 475,A,1,Overhead Plumbing,no capture,2025/02/13,2025/03/01,2025/05/08
Room 475,A,1,Wall Drywall,no capture,,,2025/05/08
Room 475,A,1,Wall Drywall Finish,no capture,,,2025/05/08
Room 475,A,1,Wall Prime Paint,no capture,,,2025/05/08
Room 475,A,1,In Wall Insulation,complete,,,2025/05/10
Room 475,A,1,Overhead Duct Insulation,no capture,,2025/02/05,2025/05/10
Room 475,A,1,Overhead Duct Rough In,complete,,,2025/05/10
Room 475,A,1,Overhead Plumbing,complete,2025/02/13,2025/03/01,2025/05/10
Room 475,A,1,Wall Drywall,complete,,,2025/05/10
Room 475,A,1,Wall Drywall Finish,complete,,,2025/05/10
Room 475,A,1,Wall Prime Paint,complete,,,2025/05/10
Room 475,A,1,In Wall Insulation,complete,,,2025/05/14
Room 475,A,1,Overhead Duct Insulation,no capture,,2025/02/05,2025/05/14
Room 475,A,1,Overhead Duct Rough In,complete,,,2025/05/14
Room 475,A,1,Overhead Plumbing,complete,2025/02/13,2025/03/01,2025/05/14
Room 475,A,1,Wall Drywall,complete,,,2025/05/14
Room 475,A,1,Wall Drywall Finish,complete,,,2025/05/14
Room 475,A,1,Wall Prime Paint,complete,,,2025/05/14
Room 476,A,1,Wall Drywall Finish,complete,,,2025/01/11
Room 476,A,1,Wall Drywall,complete,,,2025/01/11
Room 476,A,1,In Wall Insulation,complete,,,2025/01/11
Room 476,A,1,Overhead Duct Insulation,in progress,,2025/03/08,2025/01/11
Room 476,A,1,Overhead Duct Rough In,in progress,,,2025/01/11
Room 476,A,1,Overhead Plumbing,not started,,,2025/01/11
Room 476,A,1,Wall Prime Paint,complete,,,2025/01/11
Room 476,A,1,Wall Drywall Finish,complete,,,2025/01/25
Room 476,A,1,Wall Drywall,complete,,,2025/01/25
Room 476,A,1,In Wall Insulation,complete,,,2025/01/25
Room 476,A,1,Overhead Duct Insulation,in progress,,2025/03/08,2025/01/25
Room 476,A,1,Overhead Duct Rough In,in progress,,,2025/01/25
Room 476,A,1,Overhead Plumbing,not started,,,2025/01/25
Room 476,A,1,Wall Prime Paint,complete,,,2025/01/25
Room 476,A,1,Wall Drywall Finish,complete,,,2025/02/05
Room 476,A,1,Wall Drywall,complete,,,2025/02/05
Room 476,A,1,In Wall Insulation,complete,,,2025/02/05
Room 476,A,1,Overhead Duct Insulation,in progress,,2025/03/08,2025/02/05
Room 476,A,1,Overhead Duct Rough In,in progress,,,2025/02/05
Room 476,A,1,Overhead Plumbing,not started,,,2025/02/05
Room 476,A,1,Wall Prime Paint,complete,,,2025/02/05
Room 476,A,1,Wall Drywall Finish,complete,,,2025/02/06
Room 476,A,1,Wall Drywall,complete,,,2025/02/06
Room 476,A,1,In Wall Insulation,complete,,,2025/02/06
Room 476,A,1,Overhead Duct Insulation,in progress,,2025/03/08,2025/02/06
Room 476,A,1,Overhead Duct Rough In,in progress,,,2025/02/06
Room 476,A,1,Overhead Plumbing,not started,,,2025/02/06
Room 476,A,1,Wall Prime Paint,complete,,,2025/02/06
Room 476,A,1,Wall Drywall Finish,no capture,,,2025/02/13
Room 476,A,1,Wall Drywall,no capture,,,2025/02/13
Room 476,A,1,In Wall Insulation,no capture,,,2025/02/13
Room 476,A,1,Overhead Duct Insulation,no capture,,2025/03/08,2025/02/13
Room 476,A,1,Overhead Duct Rough In,no capture,,,2025/02/13
Room 476,A,1,Overhead Plumbing,no capture,,,2025/02/13
Room 476,A,1,Wall Prime Paint,no capture,,,2025/02/13
Room 476,A,1,In Wall Insulation,complete,,,2025/03/01
Room 476,A,1,Overhead Duct Insulation,in progress,,2025/03/08,2025/03/01
Room 476,A,1,Overhead Duct Rough In,in progress,,,2025/03/01
Room 476,A,1,Overhead Plumbing,in progress,,,2025/03/01
Room 476,A,1,Wall Drywall,complete,,,2025/03/01
Room 476,A,1,Wall Drywall Finish,complete,,,2025/03/01
Room 476,A,1,Wall Prime Paint,complete,,,2025/03/01
Room 476,A,1,In Wall Insulation,complete,,,2025/03/08
Room 476,A,1,Overhead Duct Insulation,complete,,2025/03/08,2025/03/08
Room 476,A,1,Overhead Duct Rough In,in progress,,,2025/03/08
Room 476,A,1,Overhead Plumbing,in progress,,,2025/03/08
Room 476,A,1,Wall Drywall,complete,,,2025/03/08
Room 476,A,1,Wall Drywall Finish,complete,,,2025/03/08
Room 476,A,1,Wall Prime Paint,complete,,,2025/03/08
Room 476,A,1,In Wall Insulation,complete,,,2025/03/15
Room 476,A,1,Overhead Duct Insulation,no capture,,2025/03/08,2025/03/15
Room 476,A,1,Overhead Duct Rough In,no capture,,,2025/03/15
Room 476,A,1,Overhead Plumbing,no capture,,,2025/03/15
Room 476,A,1,Wall Drywall,complete,,,2025/03/15
Room 476,A,1,Wall Drywall Finish,complete,,,2025/03/15
Room 476,A,1,Wall Prime Paint,complete,,,2025/03/15
Room 476,A,1,In Wall Insulation,complete,,,2025/03/22
Room 476,A,1,Overhead Duct Insulation,no capture,,2025/03/08,2025/03/22
Room 476,A,1,Overhead Duct Rough In,no capture,,,2025/03/22
Room 476,A,1,Overhead Plumbing,complete,,,2025/03/22
Room 476,A,1,Wall Drywall,complete,,,2025/03/22
Room 476,A,1,Wall Drywall Finish,complete,,,2025/03/22
Room 476,A,1,Wall Prime Paint,complete,,,2025/03/22
Room 476,A,1,In Wall Insulation,complete,,,2025/04/08
Room 476,A,1,Overhead Duct Insulation,no capture,,2025/03/08,2025/04/08
Room 476,A,1,Overhead Duct Rough In,no capture,,,2025/04/08
Room 476,A,1,Overhead Plumbing,complete,,,2025/04/08
Room 476,A,1,Wall Drywall,complete,,,2025/04/08
Room 476,A,1,Wall Drywall Finish,complete,,,2025/04/08
Room 476,A,1,Wall Prime Paint,complete,,,2025/04/08
Room 476,A,1,In Wall Insulation,no capture,,,2025/04/18
Room 476,A,1,Overhead Duct Insulation,no capture,,2025/03/08,2025/04/18
Room 476,A,1,Overhead Duct Rough In,no capture,,,2025/04/18
Room 476,A,1,Overhead Plumbing,no capture,,,2025/04/18
Room 476,A,1,Wall Drywall,no capture,,,2025/04/18
Room 476,A,1,Wall Drywall Finish,no capture,,,2025/04/18
Room 476,A,1,Wall Prime Paint,no capture,,,2025/04/18
Room 476,A,1,In Wall Insulation,no capture,,,2025/04/26
Room 476,A,1,Overhead Duct Insulation,no capture,,2025/03/08,2025/04/26
Room 476,A,1,Overhead Duct Rough In,no capture,,,2025/04/26
Room 476,A,1,Overhead Plumbing,no capture,,,2025/04/26
Room 476,A,1,Wall Drywall,no capture,,,2025/04/26
Room 476,A,1,Wall Drywall Finish,no capture,,,2025/04/26
Room 476,A,1,Wall Prime Paint,no capture,,,2025/04/26
Room 476,A,1,In Wall Insulation,no capture,,,2025/05/03
Room 476,A,1,Overhead Duct Insulation,no capture,,2025/03/08,2025/05/03
Room 476,A,1,Overhead Duct Rough In,no capture,,,2025/05/03
Room 476,A,1,Overhead Plumbing,no capture,,,2025/05/03
Room 476,A,1,Wall Drywall,no capture,,,2025/05/03
Room 476,A,1,Wall Drywall Finish,no capture,,,2025/05/03
Room 476,A,1,Wall Prime Paint,no capture,,,2025/05/03
Room 476,A,1,In Wall Insulation,no capture,,,2025/05/08
Room 476,A,1,Overhead Duct Insulation,no capture,,2025/03/08,2025/05/08
Room 476,A,1,Overhead Duct Rough In,no capture,,,2025/05/08
Room 476,A,1,Overhead Plumbing,no capture,,,2025/05/08
Room 476,A,1,Wall Drywall,no capture,,,2025/05/08
Room 476,A,1,Wall Drywall Finish,no capture,,,2025/05/08
Room 476,A,1,Wall Prime Paint,no capture,,,2025/05/08
Room 476,A,1,In Wall Insulation,no capture,,,2025/05/10
Room 476,A,1,Overhead Duct Insulation,no capture,,2025/03/08,2025/05/10
Room 476,A,1,Overhead Duct Rough In,no capture,,,2025/05/10
Room 476,A,1,Overhead Plumbing,no capture,,,2025/05/10
Room 476,A,1,Wall Drywall,no capture,,,2025/05/10
Room 476,A,1,Wall Drywall Finish,no capture,,,2025/05/10
Room 476,A,1,Wall Prime Paint,no capture,,,2025/05/10
Room 476,A,1,In Wall Insulation,complete,,,2025/05/14
Room 476,A,1,Overhead Duct Insulation,no capture,,2025/03/08,2025/05/14
Room 476,A,1,Overhead Duct Rough In,complete,,,2025/05/14
Room 476,A,1,Overhead Plumbing,complete,,,2025/05/14
Room 476,A,1,Wall Drywall,complete,,,2025/05/14
Room 476,A,1,Wall Drywall Finish,complete,,,2025/05/14
Room 476,A,1,Wall Prime Paint,complete,,,2025/05/14
Room 477,C,1,Wall Drywall Finish,complete,,,2025/01/11
Room 477,C,1,Wall Drywall,complete,,,2025/01/11
Room 477,C,1,In Wall Insulation,complete,,,2025/01/11
Room 477,C,1,Overhead Duct Insulation,in progress,,,2025/01/11
Room 477,C,1,Overhead Duct Rough In,in progress,,,2025/01/11
Room 477,C,1,Overhead Plumbing,no capture,2025/02/13,,2025/01/11
Room 477,C,1,Wall Prime Paint,not started,,,2025/01/11
Room 477,C,1,Wall Drywall Finish,complete,,,2025/01/25
Room 477,C,1,Wall Drywall,complete,,,2025/01/25
Room 477,C,1,In Wall Insulation,complete,,,2025/01/25
Room 477,C,1,Overhead Duct Insulation,in progress,,,2025/01/25
Room 477,C,1,Overhead Duct Rough In,in progress,,,2025/01/25
Room 477,C,1,Overhead Plumbing,not started,2025/02/13,,2025/01/25
Room 477,C,1,Wall Prime Paint,complete,,,2025/01/25
Room 477,C,1,Wall Drywall Finish,complete,,,2025/02/05
Room 477,C,1,Wall Drywall,complete,,,2025/02/05
Room 477,C,1,In Wall Insulation,complete,,,2025/02/05
Room 477,C,1,Overhead Duct Insulation,in progress,,,2025/02/05
Room 477,C,1,Overhead Duct Rough In,in progress,,,2025/02/05
Room 477,C,1,Overhead Plumbing,not started,2025/02/13,,2025/02/05
Room 477,C,1,Wall Prime Paint,complete,,,2025/02/05
Room 477,C,1,Wall Drywall Finish,complete,,,2025/02/06
Room 477,C,1,Wall Drywall,complete,,,2025/02/06
Room 477,C,1,In Wall Insulation,complete,,,2025/02/06
Room 477,C,1,Overhead Duct Insulation,in progress,,,2025/02/06
Room 477,C,1,Overhead Duct Rough In,in progress,,,2025/02/06
Room 477,C,1,Overhead Plumbing,not started,2025/02/13,,2025/02/06
Room 477,C,1,Wall Prime Paint,complete,,,2025/02/06
Room 477,C,1,Wall Drywall Finish,complete,,,2025/02/13
Room 477,C,1,Wall Drywall,complete,,,2025/02/13
Room 477,C,1,In Wall Insulation,complete,,,2025/02/13
Room 477,C,1,Overhead Duct Insulation,in progress,,,2025/02/13
Room 477,C,1,Overhead Duct Rough In,in progress,,,2025/02/13
Room 477,C,1,Overhead Plumbing,in progress,2025/02/13,,2025/02/13
Room 477,C,1,Wall Prime Paint,complete,,,2025/02/13
Room 477,C,1,In Wall Insulation,complete,,,2025/03/01
Room 477,C,1,Overhead Duct Insulation,no capture,,,2025/03/01
Room 477,C,1,Overhead Duct Rough In,in progress,,,2025/03/01
Room 477,C,1,Overhead Plumbing,in progress,2025/02/13,,2025/03/01
Room 477,C,1,Wall Drywall,complete,,,2025/03/01
Room 477,C,1,Wall Drywall Finish,no capture,,,2025/03/01
Room 477,C,1,Wall Prime Paint,complete,,,2025/03/01
Room 477,C,1,In Wall Insulation,complete,,,2025/03/08
Room 477,C,1,Overhead Duct Insulation,no capture,,,2025/03/08
Room 477,C,1,Overhead Duct Rough In,no capture,,,2025/03/08
Room 477,C,1,Overhead Plumbing,in progress,2025/02/13,,2025/03/08
Room 477,C,1,Wall Drywall,complete,,,2025/03/08
Room 477,C,1,Wall Drywall Finish,complete,,,2025/03/08
Room 477,C,1,Wall Prime Paint,complete,,,2025/03/08
Room 477,C,1,In Wall Insulation,complete,,,2025/03/15
Room 477,C,1,Overhead Duct Insulation,no capture,,,2025/03/15
Room 477,C,1,Overhead Duct Rough In,no capture,,,2025/03/15
Room 477,C,1,Overhead Plumbing,in progress,2025/02/13,,2025/03/15
Room 477,C,1,Wall Drywall,complete,,,2025/03/15
Room 477,C,1,Wall Drywall Finish,complete,,,2025/03/15
Room 477,C,1,Wall Prime Paint,complete,,,2025/03/15
Room 477,C,1,In Wall Insulation,no capture,,,2025/03/22
Room 477,C,1,Overhead Duct Insulation,no capture,,,2025/03/22
Room 477,C,1,Overhead Duct Rough In,no capture,,,2025/03/22
Room 477,C,1,Overhead Plumbing,no capture,2025/02/13,,2025/03/22
Room 477,C,1,Wall Drywall,complete,,,2025/03/22
Room 477,C,1,Wall Drywall Finish,complete,,,2025/03/22
Room 477,C,1,Wall Prime Paint,complete,,,2025/03/22
Room 477,C,1,In Wall Insulation,no capture,,,2025/04/08
Room 477,C,1,Overhead Duct Insulation,no capture,,,2025/04/08
Room 477,C,1,Overhead Duct Rough In,no capture,,,2025/04/08
Room 477,C,1,Overhead Plumbing,no capture,2025/02/13,,2025/04/08
Room 477,C,1,Wall Drywall,complete,,,2025/04/08
Room 477,C,1,Wall Drywall Finish,complete,,,2025/04/08
Room 477,C,1,Wall Prime Paint,complete,,,2025/04/08
Room 477,C,1,In Wall Insulation,no capture,,,2025/04/18
Room 477,C,1,Overhead Duct Insulation,no capture,,,2025/04/18
Room 477,C,1,Overhead Duct Rough In,no capture,,,2025/04/18
Room 477,C,1,Overhead Plumbing,no capture,2025/02/13,,2025/04/18
Room 477,C,1,Wall Drywall,complete,,,2025/04/18
Room 477,C,1,Wall Drywall Finish,complete,,,2025/04/18
Room 477,C,1,Wall Prime Paint,complete,,,2025/04/18
Room 477,C,1,In Wall Insulation,no capture,,,2025/04/26
Room 477,C,1,Overhead Duct Insulation,no capture,,,2025/04/26
Room 477,C,1,Overhead Duct Rough In,no capture,,,2025/04/26
Room 477,C,1,Overhead Plumbing,no capture,2025/02/13,,2025/04/26
Room 477,C,1,Wall Drywall,complete,,,2025/04/26
Room 477,C,1,Wall Drywall Finish,complete,,,2025/04/26
Room 477,C,1,Wall Prime Paint,complete,,,2025/04/26
Room 477,C,1,In Wall Insulation,no capture,,,2025/05/03
Room 477,C,1,Overhead Duct Insulation,no capture,,,2025/05/03
Room 477,C,1,Overhead Duct Rough In,no capture,,,2025/05/03
Room 477,C,1,Overhead Plumbing,no capture,2025/02/13,,2025/05/03
Room 477,C,1,Wall Drywall,complete,,,2025/05/03
Room 477,C,1,Wall Drywall Finish,complete,,,2025/05/03
Room 477,C,1,Wall Prime Paint,complete,,,2025/05/03
Room 477,C,1,In Wall Insulation,no capture,,,2025/05/08
Room 477,C,1,Overhead Duct Insulation,no capture,,,2025/05/08
Room 477,C,1,Overhead Duct Rough In,no capture,,,2025/05/08
Room 477,C,1,Overhead Plumbing,no capture,2025/02/13,,2025/05/08
Room 477,C,1,Wall Drywall,complete,,,2025/05/08
Room 477,C,1,Wall Drywall Finish,complete,,,2025/05/08
Room 477,C,1,Wall Prime Paint,complete,,,2025/05/08
Room 477,C,1,In Wall Insulation,no capture,,,2025/05/10
Room 477,C,1,Overhead Duct Insulation,in progress,,,2025/05/10
Room 477,C,1,Overhead Duct Rough In,in progress,,,2025/05/10
Room 477,C,1,Overhead Plumbing,in progress,2025/02/13,,2025/05/10
Room 477,C,1,Wall Drywall,complete,,,2025/05/10
Room 477,C,1,Wall Drywall Finish,complete,,,2025/05/10
Room 477,C,1,Wall Prime Paint,complete,,,2025/05/10
Room 477,C,1,In Wall Insulation,no capture,,,2025/05/14
Room 477,C,1,Overhead Duct Insulation,no capture,,,2025/05/14
Room 477,C,1,Overhead Duct Rough In,no capture,,,2025/05/14
Room 477,C,1,Overhead Plumbing,no capture,2025/02/13,,2025/05/14
Room 477,C,1,Wall Drywall,complete,,,2025/05/14
Room 477,C,1,Wall Drywall Finish,complete,,,2025/05/14
Room 477,C,1,Wall Prime Paint,complete,,,2025/05/14
Room 478,C,2,Wall Drywall Finish,in progress,,,2025/01/17
Room 478,C,2,Wall Drywall,in progress,,,2025/01/17
Room 478,C,2,In Wall Insulation,in progress,,,2025/01/17
Room 478,C,2,Overhead Duct Insulation,not started,,,2025/01/17
Room 478,C,2,Overhead Duct Rough In,not started,,,2025/01/17
Room 478,C,2,Overhead Plumbing,not started,,,2025/01/17
Room 478,C,2,Wall Prime Paint,not started,,,2025/01/17
Room 479,C,2,Wall Drywall Finish,in progress,,,2025/01/17
Room 479,C,2,Wall Drywall,in progress,,,2025/01/17
Room 479,C,2,In Wall Insulation,in progress,,,2025/01/17
Room 479,C,2,Overhead Duct Insulation,not started,,,2025/01/17
Room 479,C,2,Overhead Duct Rough In,not started,,,2025/01/17
Room 479,C,2,Overhead Plumbing,not started,,,2025/01/17
Room 479,C,2,Wall Prime Paint,not started,,,2025/01/17
Room 480,A,2,Wall Drywall Finish,in progress,,,2025/01/17
Room 480,A,2,Wall Drywall,complete,,,2025/01/17
Room 480,A,2,In Wall Insulation,complete,,,2025/01/17
Room 480,A,2,Overhead Duct Insulation,not started,,,2025/01/17
Room 480,A,2,Overhead Duct Rough In,in progress,,,2025/01/17
Room 480,A,2,Overhead Plumbing,in progress,,,2025/01/17
Room 480,A,2,Wall Prime Paint,in progress,,,2025/01/17
Room 481,A,2,Wall Drywall Finish,in progress,,,2025/01/17
Room 481,A,2,Wall Drywall,complete,,,2025/01/17
Room 481,A,2,In Wall Insulation,complete,,,2025/01/17
Room 481,A,2,Overhead Duct Insulation,not started,,,2025/01/17
Room 481,A,2,Overhead Duct Rough In,in progress,,,2025/01/17
Room 481,A,2,Overhead Plumbing,in progress,,,2025/01/17
Room 481,A,2,Wall Prime Paint,in progress,,,2025/01/17
Room 482,A,2,Wall Drywall Finish,in progress,,,2025/01/17
Room 482,A,2,Wall Drywall,complete,,,2025/01/17
Room 482,A,2,In Wall Insulation,complete,,,2025/01/17
Room 482,A,2,Overhead Duct Insulation,not started,,,2025/01/17
Room 482,A,2,Overhead Duct Rough In,in progress,,,2025/01/17
Room 482,A,2,Overhead Plumbing,in progress,,,2025/01/17
Room 482,A,2,Wall Prime Paint,in progress,,,2025/01/17
Room 483,A,2,Wall Drywall Finish,in progress,,,2025/01/17
Room 483,A,2,Wall Drywall,complete,,,2025/01/17
Room 483,A,2,In Wall Insulation,complete,,,2025/01/17
Room 483,A,2,Overhead Duct Insulation,not started,,,2025/01/17
Room 483,A,2,Overhead Duct Rough In,in progress,,,2025/01/17
Room 483,A,2,Overhead Plumbing,in progress,,,2025/01/17
Room 483,A,2,Wall Prime Paint,in progress,,,2025/01/17
Room 484,A,2,Wall Drywall Finish,in progress,,,2025/01/17
Room 484,A,2,Wall Drywall,complete,,,2025/01/17
Room 484,A,2,In Wall Insulation,complete,,,2025/01/17
Room 484,A,2,Overhead Duct Insulation,not started,,,2025/01/17
Room 484,A,2,Overhead Duct Rough In,in progress,,,2025/01/17
Room 484,A,2,Overhead Plumbing,not started,,,2025/01/17
Room 484,A,2,Wall Prime Paint,in progress,,,2025/01/17
Room 485,A,2,Wall Drywall Finish,in progress,,,2025/01/17
Room 485,A,2,Wall Drywall,complete,,,2025/01/17
Room 485,A,2,In Wall Insulation,complete,,,2025/01/17
Room 485,A,2,Overhead Duct Insulation,not started,,,2025/01/17
Room 485,A,2,Overhead Duct Rough In,in progress,,,2025/01/17
Room 485,A,2,Overhead Plumbing,not started,,,2025/01/17
Room 485,A,2,Wall Prime Paint,in progress,,,2025/01/17
Room 486,A,2,Wall Drywall Finish,no capture,,,2025/01/17
Room 486,A,2,Wall Drywall,no capture,,,2025/01/17
Room 486,A,2,In Wall Insulation,no capture,,,2025/01/17
Room 486,A,2,Overhead Duct Insulation,no capture,,,2025/01/17
Room 486,A,2,Overhead Duct Rough In,no capture,,,2025/01/17
Room 486,A,2,Overhead Plumbing,no capture,,,2025/01/17
Room 486,A,2,Wall Prime Paint,no capture,,,2025/01/17
Room 487,A,2,Wall Drywall Finish,in progress,,,2025/01/17
Room 487,A,2,Wall Drywall,complete,,,2025/01/17
Room 487,A,2,In Wall Insulation,complete,,,2025/01/17
Room 487,A,2,Overhead Duct Insulation,not started,,,2025/01/17
Room 487,A,2,Overhead Duct Rough In,in progress,,,2025/01/17
Room 487,A,2,Overhead Plumbing,not started,,,2025/01/17
Room 487,A,2,Wall Prime Paint,in progress,,,2025/01/17
Room 488,A,3,In Wall Insulation,complete,,,2025/03/28
Room 488,A,3,Overhead Duct Rough In,in progress,,,2025/03/28
Room 488,A,3,Overhead Duct Insulation,in progress,,,2025/03/28
Room 488,A,3,Overhead Plumbing,in progress,,2025/05/02,2025/03/28
Room 488,A,3,Wall Drywall,complete,,,2025/03/28
Room 488,A,3,Wall Taping & Mudding,complete,,,2025/03/28
Room 488,A,3,Wall Prime Paint,in progress,,,2025/03/28
Room 488,A,3,Access Control Systems,not started,,,2025/03/28
Room 488,A,3,In Wall Insulation,complete,,,2025/03/28
Room 488,A,3,Overhead Duct Rough In,in progress,,,2025/03/28
Room 488,A,3,Overhead Duct Insulation,in progress,,,2025/03/28
Room 488,A,3,Overhead Plumbing,in progress,,2025/05/02,2025/03/28
Room 488,A,3,Wall Drywall,complete,,,2025/03/28
Room 488,A,3,Wall Taping & Mudding,complete,,,2025/03/28
Room 488,A,3,Wall Prime Paint,in progress,,,2025/03/28
Room 488,A,3,Access Control Systems,not started,,,2025/03/28
Room 488,A,3,In Wall Insulation,complete,,,2025/03/28
Room 488,A,3,Overhead Duct Rough In,in progress,,,2025/03/28
Room 488,A,3,Overhead Duct Insulation,in progress,,,2025/03/28
Room 488,A,3,Overhead Plumbing,complete,,2025/05/02,2025/03/28
Room 488,A,3,Wall Drywall,complete,,,2025/03/28
Room 488,A,3,Wall Taping & Mudding,complete,,,2025/03/28
Room 488,A,3,Wall Prime Paint,in progress,,,2025/03/28
Room 488,A,3,Access Control Systems,not started,,,2025/03/28
Room 488,A,3,In Wall Insulation,complete,,,2025/03/28
Room 488,A,3,Overhead Duct Rough In,in progress,,,2025/03/28
Room 488,A,3,Overhead Duct Insulation,in progress,,,2025/03/28
Room 488,A,3,Overhead Plumbing,complete,,2025/05/02,2025/03/28
Room 488,A,3,Wall Drywall,complete,,,2025/03/28
Room 488,A,3,Wall Taping & Mudding,complete,,,2025/03/28
Room 488,A,3,Wall Prime Paint,in progress,,,2025/03/28
Room 488,A,3,Access Control Systems,not started,,,2025/03/28
Room 488,A,3,In Wall Insulation,complete,,,2025/04/03
Room 488,A,3,Overhead Duct Rough In,in progress,,,2025/04/03
Room 488,A,3,Overhead Duct Insulation,in progress,,,2025/04/03
Room 488,A,3,Overhead Plumbing,in progress,,2025/05/02,2025/04/03
Room 488,A,3,Wall Drywall,complete,,,2025/04/03
Room 488,A,3,Wall Taping & Mudding,complete,,,2025/04/03
Room 488,A,3,Wall Prime Paint,in progress,,,2025/04/03
Room 488,A,3,Access Control Systems,not started,,,2025/04/03
Room 488,A,3,In Wall Insulation,complete,,,2025/04/03
Room 488,A,3,Overhead Duct Rough In,in progress,,,2025/04/03
Room 488,A,3,Overhead Duct Insulation,in progress,,,2025/04/03
Room 488,A,3,Overhead Plumbing,in progress,,2025/05/02,2025/04/03
